gsize_diff_an4,gf_diff_an4,f_fnn_diff_an4,fnnf_maxadec_l_m_r,dist_centroid_diff_l_an4
-5.087,     0, 2.846,170.455,-0.049
-104.501,   -24,-29.622,-230.426,-0.044
 0.568,     1, 2.750,-194.454,-0.084
69.605,    13,17.787,-6643.136, 0.578
85.366,    11,15.004,-4280.657,-0.011
85.586,    16,20.373,-6692.678,-0.001
31.500,     5, 1.202,-33.710, 0.415
10.776,     3, 2.694,-205.994, 0.010
-47.338,    -9,-12.321,-83.758,-0.010
-133.463,   -51,-57.194,-91.456, 0.005
-30.413,    -7,-10.610,4468.991,-0.008
30.003,     7, 5.717,37.861, 0.610
-69.385,   -21,-25.326,-6.385, 0.003
 1.112,     2,-1.683,-90.468,-0.031
-72.356,   -11,-12.431,5379.865,-0.083
34.917,     8, 8.167,-231.207,-0.026
-19.548,    -3,-0.217,-181.946, 0.020
-38.239,    -3,-1.150,52.333,-0.408
20.433,     6, 6.417,109.917, 0.084
-21.685,    -6,-9.694,324.490, 0.017
-73.868,   -20,-22.906,17606.924,-0.700
-91.527,   -30,-33.917,375.225,-0.013
-90.465,   -20,-24.656,17606.924,-0.611
-59.317,    -8,-14.000,5735.990, 0.019
-28.288,    -6,-5.250,51.472,-0.002
 8.884,     2, 0.750,-38.119, 0.002
-78.277,   -11,-15.402,2490.415,-0.527
-33.008,   -22,-22.962,570.118,-0.021
47.846,    10,17.400,-1642.403,-0.024
33.854,     8,10.200,-2421.290, 0.623
44.782,     9, 8.200,-2421.290, 0.911
22.432,     1,-0.244,-1719.812, 0.158
-19.884,    -4, 1.309,191.036,-0.131
-103.881,   -46,-47.981,86.138,-0.002
-68.065,   -11,-10.713,3345.359,-0.018
51.597,     8,15.276,-189.993,-0.012
51.908,    10,16.533,-325.603, 0.003
46.236,     6, 8.133,64.921, 0.064
-36.175,   -20,-24.724,217.558, 0.008
16.348,     1,-4.438,2017.962,-0.255
-80.413,   -35,-39.048,1339.036,-0.003
-21.894,    -7,-8.786,-84.796,-0.611
-12.252,    -3,-5.443,39.862,-0.072
-22.849,   -16,-20.364,-94.904,-0.627
-99.680,   -36,-43.095,460.069,-0.859
 4.212,     0, 0.000,-94.904, 0.015
-12.204,    -1, 1.233,-9.550, 0.104
-70.615,   -15,-21.150,37.702, 0.148
33.081,     8,12.338,-3726.674, 0.459
29.046,     9,13.788,-3759.856, 0.223
29.929,     1, 1.455,-1302.533, 0.586
 3.041,    -5,-4.850,-3712.708,-0.036
-0.710,    -3, 0.300,-3454.565,-0.141
16.634,     1, 1.924,-569.680, 0.041
-4.709,    -1, 0.115,136.642,-0.001
-8.276,    -4,-0.032,79.749, 0.030
 0.920,     1, 3.949,150.761, 0.002
-0.114,    -3,-0.572,-10.116, 0.083
-8.058,    -1, 1.401,-1.785,-0.466
-27.894,   -20,-18.718,150.761,-0.285
-11.730,    -4,-4.803,-266.554,-0.335
-54.761,   -16,-15.191,56.344,-0.501
-46.103,   -13,-15.157,-313.907,-0.461
-14.899,     1,-12.335,10085.871,-0.157
-53.704,   -19,-31.369,6667.493,-0.352
44.608,     9, 7.353,227.982, 0.443
43.450,    10,10.782,2255.460, 0.677
19.498,     1,-8.835,3888.356, 0.088
26.863,     0,-12.647,3886.341, 0.040
-10.831,    -5,-15.147,5385.913,-0.377
-159.586,   -78,-90.510,12907.275,-0.429
-13.516,   -20,-31.809,-1113.919,-0.005
-9.531,     0,-8.000,8802.277,-0.248
46.754,    10,15.210,419.172, 0.580
-80.200,   -33,-41.307,7505.179, 0.003
57.717,    10, 5.782,-1379.786, 0.798
-68.907,   -23,-34.272,7414.407,-0.446
-15.923,    -1, 7.148,-2638.554,-0.127
21.626,     6, 3.077,-3038.987, 0.327
-17.895,     2, 3.529,10226.841, 0.023
26.688,    12,18.729,-34.716,-0.025
-61.087,   -18,-21.956,6022.016,-0.016
-12.268,    -4,-3.185, 6.900, 0.002
28.982,    10,10.529,-43.901,-0.026
26.886,     9,16.279,-3.338, 0.046
-57.192,    -9,-11.163,5808.640, 0.016
-69.985,   -28,-29.337,6591.823,-0.438
 7.337,     6, 3.075,2145.561,-0.042
28.364,     4, 8.881,-1778.641, 0.529
56.460,    12,20.947,-524.702,-0.035
23.401,     1, 4.558,-959.230, 0.007
-54.012,    -8,-10.000,10664.261,-0.027
-53.272,   -17,-22.083,-142.389,-0.006
-56.420,   -18,-24.720,3062.391,-0.027
-52.158,   -10,-12.765,8423.273,-0.108
-44.321,    -8,-13.133,2999.024, 0.053
-21.612,    -2, 0.750,108.450, 0.165
-27.870,    -2, 1.850,108.450,-0.456
-31.627,    -5,-4.481,220.415, 0.031
-131.832,   -38,-37.511,208.501,-0.913
12.970,     4, 1.812,56.436, 0.117
-30.834,    -9,-7.767,359.079,-0.076
-22.176,    -6,-7.733,-19.590,-0.288
-33.261,   -19,-21.373,61.974,-0.165
-42.839,    -6,-6.278,226.391,-0.539
-5.873,     1, 6.846,76.418, 0.030
-24.569,    -1, 2.548,184.997,-0.197
22.571,     8, 9.062,275.513, 0.042
 4.941,     4, 1.755,47.957, 0.018
24.689,     9,12.627,55.808, 0.014
48.829,    15,14.038,-770.318, 0.848
-65.596,   -13,-15.365,66.412, 0.003
23.496,     5, 4.191,2248.192,-0.009
22.080,     8,11.313,55.808,-0.011
-24.076,   -13,-14.809,55.363,-0.236
 7.423,     1,-1.632,384.377,-0.145
-26.067,    -2,-3.247,-185.482,-0.020
48.483,    16,25.056,22.780,-0.012
32.436,    12,14.004,-140.673,-0.028
24.873,    11,12.830,-123.011, 0.450
14.358,     6, 3.031,384.377, 0.004
-65.036,    -9,-11.024,-163.177,-0.478
-2.694,     3, 2.063,25.434, 0.083
-14.208,    -1, 1.163,-160.612,-0.001
-29.172,   -14,-15.195,153.249, 0.023
46.280,    16,17.056,-196.897, 0.778
-33.405,   -17,-21.148,2399.999,-0.062
34.983,     9, 8.268,-847.829, 0.546
-24.694,    -2,-0.153,-16.066,-0.134
-14.338,     0,-1.375,-1043.421,-0.104
-63.907,   -22,-20.106,1077.236,-0.701
-16.141,    -4, 1.014,683.463, 0.009
-29.599,    -1, 4.118,2953.207,-0.053
-7.482,   -18,-18.676,-4506.400,-0.033
68.319,    14,18.517,-4749.825, 0.761
77.028,    14,21.183,-4820.840, 0.926
27.459,     3, 3.585,-629.743, 0.194
51.379,    10,20.350,-2251.327, 0.086
-1.171,     0,-0.429,-683.926,-0.018
-19.407,    -4,-6.152,-68.381,-0.163
13.029,     6, 5.750,-163.889,-0.012
-87.853,   -43,-49.448,-453.382,-0.199
-52.038,    -8,-12.179,7689.344,-0.013
-56.418,   -16,-21.186,16319.389,-0.383
36.218,    11,19.952,-287.748, 0.252
 7.704,     6, 4.917,6147.626, 0.029
 7.909,     6, 5.083,76.074,-0.186
32.391,     8, 5.167,-6.417,-0.009
13.105,     0,-2.778,40.400, 0.080
-7.811,    -1,-2.596,-130.241,-0.352
-62.739,   -17,-20.133,-116.475,-0.096
17.328,    -2, 2.333,-2430.579, 0.137
51.258,    12,10.286,-13.843, 0.490
40.479,    14,20.190,3585.254, 0.059
-6.461,    -2,-1.903,362.092,-0.007
46.220,     9, 3.869,-17.635, 0.045
60.061,    16,25.819,34.168, 0.539
50.317,    13,20.994,-56.060, 0.630
12.678,    -1,-5.517,-267.987,-0.059
35.824,     9, 5.786,-17.635, 0.008
 8.292,    -4,-8.741,7051.396,-0.002
41.557,    13,14.494,586.999, 0.547
-86.468,   -45,-50.320,30796.130,-0.490
-59.960,   -33,-37.899,30880.954,-0.026
 6.515,     3, 6.056,-689.869,-0.331
-213.832,   -86,-98.308,12431.079,-0.875
-123.153,   -31,-42.069,8365.943,-0.918
12.569,     7, 3.381,7058.606,-0.075
44.760,    14,22.952,83.399, 0.569
48.487,    16,17.324,-579.817, 0.845
-12.702,    -2,-4.650,2119.915,-0.110
-65.587,   -16,-18.692,5224.108,-0.463
43.908,    12,10.524,-566.580, 0.417
25.575,    12,11.302,3987.795, 0.177
 4.082,    -4,-5.916,-6.566, 0.153
 6.788,     1, 0.124,-160.570,-0.071
36.279,    10,11.706,-47.409, 0.564
-61.913,   -12,-11.812,1376.418, 0.029
-1.497,     2, 4.514,182.549, 0.291
-30.388,    -3,-2.886,-28.184,-0.015
-51.047,    -8,-1.419,415.957, 0.011
-38.107,    -4, 4.260,430.392, 0.056
31.737,     3, 7.429,-1280.197, 0.877
-35.628,    -3,-3.389,2822.561,-0.752
-61.546,    -6,-4.167,2497.796,-0.535
-46.303,   -10,-13.875,2912.685,-0.020
-41.357,    -5,-8.682,2912.685,-0.383
-79.181,   -24,-24.267,1512.305,-0.004
 4.970,     2, 7.512,-1182.171, 0.073
 2.891,     2, 8.012,-1091.759,-0.186
32.914,     8,13.595,-1281.742,-0.021
25.646,     5, 8.151,-1139.969, 0.028
-23.740,   -10,-16.311,230.572,-0.562
-95.065,   -19,-27.967,17303.644,-0.894
-62.325,   -22,-30.153,17289.389,-0.651
-17.454,    -6,-13.275,88.209,-0.416
 0.188,    -1,-2.429,46.263,-0.169
-57.719,   -14,-12.188,-38.357,-0.458
-5.038,    -3,-6.417,-13.182, 0.062
-89.535,   -30,-34.436, 7.107,-0.629
-26.240,    -9,-9.778,31.076,-0.571
-0.776,     0, 1.556,-81.519,-0.031
-38.581,   -13,-15.803,-122.864,-0.082
-15.434,    -3,-4.500,-17.635,-0.019
-23.536,    -7,-4.197,-2011.162,-0.049
-3.357,     1,-3.567,290.097,-0.313
-43.803,   -19,-24.096,-168.116,-0.535
-67.245,   -23,-27.093,-17.048,-0.491
-63.099,   -23,-28.409,291.885,-0.342
-37.927,   -10,-15.027,112.457, 0.020
11.054,     5, 3.133,-206.542,-0.044
12.540,     6, 6.489,124.580, 0.034
-31.747,    -5,-9.917,-42.202,-0.030
-26.543,   -18,-22.400,-56.713,-0.315
-38.523,   -11,-16.460,-67.464,-0.469
 3.414,     1, 1.929,-265.196,-0.016
-116.097,   -47,-58.090,4686.149,-0.066
-101.750,   -38,-49.438,7024.138,-0.698
51.176,    12,18.788,-2660.201, 0.574
39.434,    11,22.922,-9437.559,-0.049
40.313,     8, 6.144,-2267.872, 0.491
-18.311,    -2, 2.325,-8934.315,-0.291
23.981,     4, 3.875,272.788, 0.101
20.666,     8,10.500,-93.551, 0.271
12.011,     5, 7.443,7975.000,-0.068
-10.863,    -6,-5.102,-98.476, 0.233
41.594,     7,15.069,91.732, 0.036
-90.692,   -27,-30.538,7975.000,-0.637
13.197,     8,12.000,214.946, 0.023
 7.836,     5, 3.170,301.138, 0.030
45.674,    10,13.458,-20.467, 0.779
23.108,     5, 9.625,79.295, 0.014
-92.007,   -22,-27.322,7642.038,-0.561
-18.318,    -1, 3.801,30.703,-0.295
36.070,    11,19.825,34.113, 0.530
-47.772,   -17,-16.440,107.314, 0.066
-6.505,    -1, 0.547,113.629,-0.291
28.553,    12,11.389,-1941.496,-0.054
21.614,    12,26.722,-339.429, 0.467
 2.608,     5, 8.312,-1617.134, 0.031
25.353,    11,20.817,-1878.747,-0.040
-2.613,    -4,-4.500,-1218.352, 0.007
-220.347,   -89,-104.363,50.399, 0.044
-129.668,   -34,-48.125,275.281, 0.008
18.582,     5, 2.330,-233.096, 0.247
12.081,     7,11.986,28.613, 0.015
-53.114,    -7,-8.734,4048.043,-0.026
-193.504,   -79,-83.988,1757.872,-0.784
30.555,    10, 7.208,-670.799,-0.073
 6.550,     4, 2.208,-555.575,-0.002
 9.572,     3, 5.952,-275.970,-0.018
60.885,    20,19.906,-8225.825, 0.012
59.406,    23,25.628,-8488.044, 0.012
21.759,    15,17.524,-636.444, 0.042
10.790,    11, 8.549,311.274, 0.028
47.766,    18,21.121,-7486.677,-0.087
45.157,    17,19.806,-8420.568,-0.092
 2.013,    10,11.906,-8265.528,-0.071
 4.399,     5, 3.517,-84.529, 0.063
48.310,    23,23.184,2920.062,-0.114
11.699,     1, 1.761,-745.511, 0.028
51.820,    21,22.679,-800.929, 0.528
67.129,    29,37.073,-1059.174,-0.046
 8.869,     8, 9.656,-8658.202,-0.068
-79.142,   -34,-37.533,22356.736,-0.112
65.528,    24,31.906,-8460.044, 0.588
-52.634,   -22,-25.112,30543.645,-0.080
-21.738,     3, 2.717,-8593.247,-0.019
-6.095,    -5,-6.702,-949.064,-0.282
34.308,    21,24.224,2695.483,-0.108
15.811,     6, 9.821,-1269.054, 0.029
36.650,     9,14.871,-2333.097,-0.070
-8.984,    -2,-1.179,-2185.894,-0.248
-3.487,    -7,-7.979,-445.024, 0.282
-43.839,   -13,-18.387,1547.520,-0.803
-11.842,    -4,-6.125,-7.927, 0.053
-104.261,   -37,-42.492,1719.419,-0.731
-2.653,    -8,-6.864,-184.512,-0.019
-40.446,   -20,-20.529,-282.808,-0.009
 4.595,    -2,-0.688,-49.958,-0.014
-3.349,     0, 1.286,-246.759,-0.222
14.412,     4, 6.700,-249.598,-0.051
 7.580,     6, 8.750,-306.191,-0.036
-75.916,   -25,-29.448,4620.419,-0.618
 9.605,     9,11.022,434.068,-0.036
-58.437,    -9,-12.353,5938.040,-0.550
 0.219,     3, 1.433,-38.228,-0.171
-34.193,    -9,-8.545,146.872,-0.336
 7.919,     7, 8.847,80.651, 0.206
 2.758,    -1,-2.353,-66.033,-0.150
24.191,    10,12.504,-58.160,-0.055
-55.991,   -27,-32.148,5933.024,-0.383
-19.618,   -16,-18.686,-74.077,-0.354
10.108,     1, 0.067,-343.706, 0.194
-90.062,   -34,-41.313,9117.336,-0.381
-100.559,   -25,-28.631,16424.289,-0.646
-70.768,   -21,-29.778,5448.103,-0.009
 3.138,    -1,-1.878,16.682,-0.005
21.458,     2,-1.635,24.678, 0.636
-69.694,   -16,-21.652,-1040.529,-0.660
-8.266,    -7,-7.471,183.239,-0.054
 4.879,    -2,-3.952,-716.650, 0.150
-47.571,   -15,-29.167,18.803,-0.601
-69.738,   -19,-30.348,451.935,-0.006
41.762,     6, 9.345,-1183.473, 0.526
29.196,     5,11.389,-2761.799,-0.089
-117.011,   -37,-43.845,1556.336,-0.009
-46.591,   -19,-25.733,2197.271,-0.768
 3.025,     2, 3.750,-96.145,-0.145
-35.650,    -6,-7.964,-55.616,-0.797
-27.091,    -8,-9.188,99.742,-0.773
-36.934,   -14,-18.659,-80.236,-0.565
-62.330,   -19,-22.639,26.813,-0.596
-46.806,   -13,-16.226,99.742,-0.583
-15.244,    -4,-0.576,-781.445,-0.132
 9.156,     3, 6.341,-781.445, 0.080
 5.776,     6, 4.289,2088.148,-0.150
15.263,     5, 3.387,-681.663, 0.335
17.018,     6, 7.198,-212.262, 0.501
18.715,     5, 2.387,-861.546, 0.143
 1.392,     5,10.387,2003.905, 0.018
24.909,     7, 4.971,-893.251, 0.499
-18.356,    -5,-1.757,-854.107, 0.027
-13.755,    -8,-10.969,735.980,-0.230
 8.931,     5, 8.721,-516.783,-0.174
42.328,     7, 2.571,-480.354, 0.826
-156.255,   -55,-58.738,2984.291,-0.695
-1.479,     3, 5.722,-2.524,-0.000
-15.842,     0, 3.250,2186.647,-0.550
-58.872,   -10,-8.000,-13.178,-0.008
-56.486,   -15,-16.389,1216.954,-0.001
-24.415,    -6,-6.556,-14.391,-0.386
-79.065,   -27,-29.679,62.666, 0.012
-3.358,     1, 2.227,62.666,-0.025
-66.980,   -25,-26.608,8225.825,-0.027
35.638,     4, 4.206,-935.090, 0.007
-20.090,    -5,-3.217,-5348.734,-0.070
-6.063,    -3, 1.656,-1057.968, 0.003
-6.618,   -10,-6.895,-2206.055, 0.098
15.382,     9,17.757,-679.505,-0.002
38.174,    10,11.454,-2291.392, 0.325
-57.393,   -13,-13.722,650.790, 0.005
-55.007,   -18,-22.111,-82.005,-0.008
-47.707,   -22,-23.867,-94.721,-0.712
-7.586,    -2,-2.949,-111.426,-0.283
-1.879,    -2,-3.495,-13.178,-0.028
-65.501,   -28,-32.330,8382.439,-0.036
-64.757,   -13,-29.706,14417.993,-0.014
-86.039,   -21,-34.680,14417.993,-0.015
-121.474,   -46,-60.660,7245.913,-0.006
-110.181,   -36,-53.625,7361.598,-0.003
-5.399,     0,-0.083,384.437, 0.103
-51.201,   -11,-13.174,974.872,-0.429
 5.410,     3, 2.000,-53.127,-0.006
-93.168,   -30,-31.167,10744.328,-0.029
-34.417,   -13,-14.440,-306.243, 0.004
-53.141,   -11,-13.478,10744.328, 0.000
-14.347,     1,-0.273,1254.461, 0.003
-10.969,    -4,-8.975,-47.194, 0.010
37.594,    11,10.549,573.312, 0.480
-67.459,   -26,-32.629,2084.057, 0.009
46.333,    13,24.882,-126.952, 0.036
-19.746,    -5,-5.618,636.444, 0.016
40.300,     8,12.660,-31.294, 0.079
26.551,     8, 5.660,2935.011,-0.054
-10.060,   -14,-15.763,-12.994,-0.004
30.061,     6, 5.155,-13.576, 0.517
-100.901,   -49,-55.057,30787.728, 0.021
-74.393,   -37,-42.636,30724.828,-0.002
-100.434,   -27,-31.848,526.762,-0.025
-55.237,   -12,-11.111,68.508, 0.005
-23.970,    -2,-3.667,625.320, 0.027
-77.969,   -18,-19.250,3805.424, 0.004
19.582,     2, 5.629,-3598.090, 0.320
-7.084,    -1,-6.321,-3481.809,-0.075
42.123,     9,14.500,-2163.511, 0.116
-3.974,    -1, 4.833,-1237.913, 0.205
-54.840,   -27,-27.462,-1107.059, 0.129
-56.490,   -22,-23.654,2131.251, 0.002
 0.622,    -5,-4.874,-1099.335,-0.003
51.269,    12,21.635,-405.675, 0.088
-6.391,    -6,-5.032,41.689, 0.011
37.520,    12,14.635,2980.521,-0.031
 0.909,   -10,-6.788,28.126, 0.014
41.030,    10,14.130,-1112.203, 0.642
19.061,     6, 6.657,-1682.045, 0.039
56.339,    18,28.524,-1454.231,-0.007
35.663,     3, 3.792,-4080.370, 0.244
-1.666,    -6,-4.083,-1561.225, 0.199
 7.008,    -4,-1.312,-1681.337, 0.270
28.972,     4, 4.875,-1854.719, 0.060
 6.935,    -5,-4.779,-2162.370, 0.004
122.423,    33,37.722,-5450.456, 0.902
115.074,    31,38.322,-1563.010, 0.005
40.188,    -1,-0.440,-6948.756, 0.001
87.517,    25,36.631,-1706.373,-0.008
117.848,    32,42.722,-8484.001, 0.844
73.170,    20,20.472,-5231.038,-0.001
-58.124,   -29,-39.162,-227.982,-0.028
-29.265,    -6,-14.571,-277.808,-0.421
-124.808,   -42,-48.660,3307.452, 0.001
13.109,     1,-1.571,-347.914, 0.024
33.039,     5,27.455,-4317.869, 0.046
-61.561,   -19,-22.645,713.078, 0.016
-65.190,   -19,-24.745,1410.954,-0.014
-66.682,    -9,-8.795,131.308, 0.005
-7.060,    -2,-6.238,1384.615, 0.032
-72.484,   -22,-25.545,81.944,-0.014
69.417,    27,31.939,-2710.518, 0.559
13.574,     9, 9.189,-6067.002, 0.080
31.955,    21,26.606,-6111.055, 0.164
63.440,    28,33.073,-240.869, 0.844
69.344,    28,30.473,-233.880, 0.773
55.507,    20,21.580,83.182, 0.579
69.272,    25,28.023,37.368, 0.763
15.343,     4, 4.859,-1459.532,-0.040
68.388,    26,29.416,-103.326, 0.752
66.211,    28,28.473,-2833.434, 0.825
67.526,    27,34.273,-1562.362, 0.665
55.725,    22,25.818,-2833.434, 0.481
-30.116,   -10,-12.938,155.741,-0.002
-39.958,   -16,-22.409,19.658, 0.022
-87.934,   -33,-39.679,215.000, 0.009
92.155,    16,16.373,-3738.713,-0.003
70.118,     4,-1.579,-2082.972,-0.001
91.424,    20,28.840,-6512.525, 0.394
-0.761,   -10,-11.760,-14173.039, 0.033
-97.988,   -26,-31.438,-566.927,-0.772
-33.042,   -16,-24.971,2242.633, 0.002
11.350,    10,11.125,2573.242, 0.195
-83.701,   -26,-32.682,3329.314,-0.022
10.475,     5, 3.000,-1358.328,-0.001
26.179,     9, 5.778,-804.659, 0.011
26.449,     5, 3.077,146.090, 0.008
19.464,    10,16.875,29.382,-0.003
33.578,     9,10.667,94.387,-0.003
16.328,     7, 7.455,5096.918,-0.017
-1.285,    -2,-2.750,-109.117,-0.007
-54.281,   -15,-25.929,-966.892,-0.193
-56.966,   -30,-42.591,-2015.180,-0.183
14.267,     0,-5.000,-1452.885,-0.331
-69.929,   -21,-29.700,7044.330,-0.001
10.132,    -1,-0.500,-409.724,-0.251
67.263,     9,14.759,-5462.088, 0.024
96.500,    17,27.693,-5462.088, 0.008
126.092,    24,23.259,-2453.589, 0.884
-9.091,   -11,-18.990,2038.481,-0.068
-60.837,   -20,-27.167,5848.524,-0.394
-58.391,   -38,-46.962,5902.495,-0.710
17.357,    -3, 0.422,-5725.283, 0.277
-76.831,   -20,-22.732,128.993, 0.027
-61.235,   -16,-16.663,209.067, 0.008
 4.436,    12,12.364,-12.420, 0.044
-0.696,     8, 8.149,-0.727,-0.022
10.936,    12,16.664,-11.344, 0.040
-22.602,     3, 2.943,-129.351, 0.006
27.062,    16,20.364, 6.283,-0.000
12.617,    15,20.221,153.225, 0.077
-20.533,   -11,-11.970,67.849,-0.006
-113.039,   -51,-57.815,-128.330,-0.747
 7.612,    -4,-6.343,-431.338, 0.217
-45.333,   -25,-34.557,11050.153,-0.575
-39.563,   -13,-19.483,4604.257,-0.073
-136.276,   -27,-35.862,10758.217,-0.605
19.842,    -2,-3.700,-427.001,-0.009
-18.785,    -8,-16.978,10989.190,-0.322
20.125,    -1,-3.336,-169.205, 0.375
-80.045,   -27,-30.113,2252.592,-0.037
-32.303,    -5,-3.976,3301.749,-0.530
-44.680,    -5,-2.810,3317.317, 0.027
-10.502,     2, 0.857,586.631, 0.207
 2.107,     1, 4.286,-984.927,-0.008
-136.701,   -56,-59.825,-533.386,-0.022
-8.372,    -7,-7.143,-858.820,-0.082
-46.724,   -12,-14.609,485.422,-0.610
-0.817,    -5,-6.381,-947.238,-0.042
-10.098,    -9,-12.527,485.422, 0.038
36.804,     6,21.556,-2418.405, 0.761
41.088,     6,19.556,-2656.230, 0.760
-14.942,    -5,-4.167,-36.599,-0.448
-3.895,    -5,-6.433,-25.568,-0.041
 0.398,    -2,-5.500,711.865,-0.061
 3.762,     0, 3.100,-10.952, 0.012
-55.188,   -26,-25.222,45.727,-0.694
-23.689,   -12,-12.045,767.927,-0.537
-18.670,    -8,-10.722,375.981,-0.034
10.220,     0,-0.100,211.816,-0.060
22.123,     9,12.500,-117.346,-0.030
-80.527,   -25,-26.702,5698.137,-0.559
 9.689,     3, 1.100,1792.781,-0.013
 8.674,     2, 2.771,-120.113, 0.017
-17.642,     1, 6.010,5209.436, 0.017
35.207,    14,22.583,-84.151, 0.013
-13.076,    -7,-7.967,510.922, 0.019
 8.600,     1,-0.696, 4.589, 0.004
-11.882,    -3,-2.786,-10.508,-0.104
27.658,    11,12.548, 2.641,-0.016
-46.640,     1,-1.049,2546.843,-0.033
 8.107,     8,10.033,-69.487, 0.009
-22.579,    -2, 1.414,288.015,-0.203
-58.343,   -18,-23.741,5832.982,-0.361
-23.937,   -11,-14.722,-81.673,-0.110
-25.349,    -5,-9.722,5707.190,-0.342
-75.475,   -23,-28.160,162.223,-0.605
-93.352,   -37,-43.483,4128.080,-0.688
-2.336,    -7,-10.743,-80.430,-0.042
-66.672,   -29,-34.898,2786.066,-0.664
-66.490,   -35,-42.351,703.349,-0.005
-29.095,    -6,-10.889,2778.569, 0.026
-53.069,   -11,-14.000,5450.456,-0.795
58.181,    12, 8.118,32.777,-0.004
32.436,    10,11.902,18.440,-0.008
-68.446,   -39,-43.297,-160.784, 0.008
55.625,    15,26.104,-20.938,-0.007
27.111,    10,11.068,3952.235, 0.021
27.317,    10,11.235,451.304, 0.010
51.799,    12,11.318,-347.848, 0.006
76.328,    15,19.104,-225.406,-0.173
79.555,    12,17.118,-501.681,-0.087
11.596,     3, 3.555,-22.290,-0.017
-43.564,   -24,-28.443,4318.816,-0.001
12.528,     3,10.262,-4725.422, 0.010
41.765,    11,23.195,-5462.088,-0.013
43.410,    11,14.495,-2420.581, 0.443
66.363,    15,22.429,-2636.317, 0.131
24.191,     7, 6.550,-132.949, 0.639
-37.906,    -8,-7.850,7145.760,-0.221
 8.102,     5, 3.036,637.691, 0.218
-84.247,   -20,-18.156,6713.564,-0.427
 8.348,     3,10.417,-749.042, 0.307
-5.836,    -2, 1.250,-65.181,-0.193
-72.059,   -11,-8.902,3513.025,-0.379
-14.704,    -4,-1.812,559.775,-0.078
-6.002,     5, 9.179,1896.142,-0.189
-125.786,   -27,-32.462,231.303,-0.072
79.709,    32,38.162,-848.453,-0.025
74.624,    27,23.829,-194.992,-0.038
-50.388,    -9,-13.853,-2232.023,-0.072
41.266,    16,16.986,-2000.938, 0.388
10.245,    13,14.329,-1637.684, 0.007
42.180,    22,28.905,1347.448,-0.068
65.806,    27,34.954,-2217.675, 0.412
-125.748,   -50,-55.666,496.920,-0.433
19.931,     4, 4.183,-1673.793, 0.030
12.211,    16,14.776,-38.188,-0.102
-9.948,    -4,-7.351,-1666.917, 0.059
26.381,    15,15.079,-2138.436,-0.025
69.386,    29,43.162,-2130.531, 0.765
50.380,    22,24.752,-2000.938,-0.053
65.760,    28,31.400,-1728.279, 0.004
67.454,    26,24.051,-185.233,-0.070
-11.598,    -2,-2.042,488.610,-0.881
-21.449,     0, 2.167,-44.929,-0.697
-54.305,   -18,-36.932,-250.673,-0.766
-52.179,   -11,-29.150,-361.165,-0.370
-185.773,   -68,-93.958,9728.219,-0.870
-90.520,   -27,-47.000,3135.107,-0.004
-95.971,   -34,-41.970,4711.507,-0.681
-10.451,     0,-1.500,161.465,-0.036
-17.298,   -10,-14.875,10.504,-0.439
 4.135,     1,-0.018,-97.794,-0.026
-76.047,   -36,-44.670,4773.446,-0.749
-22.785,    -9,-9.611,-968.663, 0.031
-49.381,   -10,-9.421,-1766.112,-0.512
58.801,     6, 5.778,-4069.057, 0.040
23.461,    -3,-0.869,-5787.411, 0.051
46.166,    10,15.174,-4270.448, 0.059
29.641,     2, 4.241,-5981.521, 0.068
58.162,     9,10.706,-115.501, 0.523
35.307,    -1, 1.033,-3122.188, 0.403
 5.627,    -6,-6.714,-5706.302, 0.006
46.877,     8, 7.000,-6426.279, 0.649
 0.740,    -9,-12.083,-10696.513, 0.191
-89.578,   -28,-33.097,392.261,-0.031
-44.029,    -6,-5.482,335.641, 0.014
-18.929,    -5,-4.010,-128.051,-0.609
-55.370,    -4, 3.625,-16.677,-0.774
-36.860,    -3, 3.011,-126.962,-0.794
-70.308,   -29,-30.733,-61.629,-0.021
-39.877,    -7,-9.100,-161.013,-0.686
