,A_an4,fMs_an4,avg_FabsavgH_an4,C_an4,CnnC_an4,A_diff,fMs_diff,avg_FabsavgH_diff,C_diff,CnnC_diff,nnG_favg_diff,nnG_fmax_diff,da_len_w_an4_l,da_len_w_an4_r,da_len_w_an4_opp,da_len_w_diff_l,da_len_w_diff_r,da_len_w_diff_opp,rfvect_disttwin_an4
5218,536.388,37.38,0.07,3.0,-4.667,134.246,14.754,0.11,7.0,6.381,0.0,3.0,100.503,121.946,125.923,-8.43,20.645,-11.178,0.353
5219,2222.771,123.586,0.056,7.0,1.286,412.98,127.209,0.308,8.0,4.131,-0.444,3.0,121.915,116.836,127.39,-16.251,-2.958,6.241,0.001
5220,29.246,0.0,0.0,4.0,-3.5,-23.621,0.0,-0.0,1.0,0.25,-2.667,-7.0,122.139,112.847,122.274,-32.139,38.378,-3.498,0.455
5221,143.265,5.691,0.04,3.0,-4.75,91.173,10.734,0.118,5.0,5.15,-1.5,-4.0,120.38,120.614,118.808,-24.1,7.183,16.494,0.324
5222,409.569,24.051,0.059,4.0,-4.375,91.059,5.684,0.062,0.0,1.0,-3.333,-8.0,113.354,129.506,126.745,-12.924,-2.33,-7.126,0.133
5223,372.078,12.649,0.034,1.0,-2.0,-8.17,22.959,-2.81,3.0,0.625,0.333,3.0,136.613,102.888,118.679,-5.206,-0.481,-0.343,0.34
5224,3.929,0.0,0.0,2.0,-1.167,31.571,3.48,0.11,1.0,-0.833,-0.2,3.0,125.479,95.537,136.284,-7.461,31.439,-16.869,0.212
5225,1742.074,65.015,0.037,6.0,-2.0,249.005,31.649,0.127,0.0,1.9,-1.6,-5.0,93.127,151.076,125.701,-7.043,-13.149,8.677,0.0
5226,45.598,7.803,0.171,4.0,-1.875,-6.549,0.429,-0.066,-1.0,-0.125,-1.833,-5.0,126.264,107.632,126.104,-23.966,18.268,8.084,0.434
5227,232.087,9.607,0.041,5.0,-2.167,-3.816,3.369,-0.883,1.0,3.067,-1.2,-2.0,120.948,95.655,143.397,4.47,21.317,-26.746,0.295
5228,380.029,17.189,0.045,7.0,1.357,-57.041,-2.903,0.051,-4.0,-5.857,-2.0,-7.0,143.711,128.336,87.954,-31.853,11.137,36.342,0.356
5229,1010.304,36.16,0.036,6.0,0.0,68.168,-0.137,-0.002,1.0,0.6,-1.375,-4.0,140.493,102.26,128.53,-23.509,0.163,9.822,0.171
5230,219.838,10.468,0.048,3.0,-4.667,24.617,4.342,0.176,1.0,-0.083,-1.4,-4.0,130.909,120.433,100.334,-13.316,24.46,-6.933,0.293
5231,356.065,12.182,0.034,12.0,2.8,-49.139,22.458,-0.457,-8.0,-5.05,-2.286,-6.0,129.899,130.749,103.621,3.213,-13.233,15.205,0.203
5232,792.278,26.533,0.033,7.0,-0.8,21.62,0.038,0.002,1.0,0.633,-0.857,-3.0,133.93,115.541,116.983,-1.983,17.839,-3.744,0.143
5233,415.169,9.805,0.024,14.0,8.05,19.239,5.524,0.287,-7.0,-9.05,-0.917,-3.0,111.162,139.863,108.742,25.396,-28.701,3.535,0.362
5234,982.931,22.561,0.023,9.0,3.214,-10.99,12.899,-1.174,-1.0,-2.798,-0.222,2.0,124.375,134.999,93.348,-24.712,-5.7,3.001,0.273
5235,586.493,49.491,0.084,7.0,-1.833,-55.983,-28.687,0.512,8.0,8.521,-1.0,-3.0,139.565,115.086,112.273,-0.05,-6.53,-2.425,0.202
5236,682.949,34.859,0.051,9.0,0.583,78.789,-11.238,-0.143,-3.0,-1.0,-0.125,2.0,136.761,114.066,112.727,-20.146,8.218,4.015,0.196
5237,1155.828,74.628,0.065,9.0,1.429,221.77,-19.395,-0.087,-8.0,-4.429,-1.0,-3.0,109.357,137.169,113.475,-16.392,1.628,14.764,0.353
5238,94.03,0.0,0.0,6.0,-1.0,64.022,0.0,0.0,-6.0,-2.0,0.0,-2.0,99.073,179.667,81.26,-0.008,-0.181,0.186,0.488
5239,77.544,6.779,0.087,9.0,2.167,-34.165,-3.981,0.117,-5.0,-5.0,-0.2,-2.0,108.612,122.06,127.293,7.003,-5.062,0.093,0.414
5240,4907.364,154.658,0.032,9.0,1.5,-187.087,4.315,-0.023,6.0,6.1,0.0,-2.0,121.107,119.838,113.673,-11.138,5.169,-1.679,0.498
5241,1577.315,53.513,0.034,5.0,-4.0,229.924,-20.32,-0.088,2.0,4.071,-0.25,-2.0,115.187,132.89,111.923,17.804,-21.315,4.346,0.222
5242,7460.615,191.099,0.026,5.0,-1.125,150.036,-5.218,-0.035,8.0,7.847,0.167,2.0,104.053,121.136,130.503,17.475,-10.075,-0.473,0.001
5243,1193.129,38.469,0.032,3.0,-4.0,-134.436,-12.325,0.092,2.0,0.125,-1.8,-8.0,119.933,125.769,114.298,-0.945,-1.232,-5.338,0.364
5244,2002.531,117.829,0.059,8.0,2.875,47.621,-8.848,-0.186,3.0,1.339,-0.6,-8.0,137.077,109.696,130.846,-19.696,1.706,2.062,0.313
5245,2007.613,34.982,0.017,7.0,1.0,-109.016,8.703,-0.08,2.0,-0.3,-1.333,-8.0,129.358,111.758,112.134,7.208,11.201,-9.001,0.42
5246,164.245,11.592,0.071,5.0,-2.4,-112.085,-6.452,0.058,2.0,3.025,-1.143,-8.0,134.445,135.104,105.707,5.082,4.332,7.206,0.273
5247,868.59,24.736,0.028,5.0,-3.0,30.752,10.334,0.336,1.0,0.5,1.333,7.0,136.209,119.992,105.116,5.96,-10.913,3.396,0.356
5248,251.069,35.39,0.141,5.0,-2.2,-96.035,-15.24,0.159,-4.0,-4.3,0.857,7.0,104.094,114.94,140.556,-0.088,8.646,-8.149,0.328
5249,826.797,26.267,0.032,7.0,1.2,-138.754,-7.186,0.052,-3.0,-4.45,0.714,7.0,139.682,107.914,112.404,3.664,-4.097,-3.832,0.188
5250,240.292,21.373,0.089,6.0,1.083,-98.244,-12.318,0.125,0.0,-2.583,-0.25,-2.0,154.337,83.471,122.192,-51.762,37.017,41.009,0.294
5251,4393.514,74.217,0.017,5.0,-0.8,-139.354,10.003,-0.072,6.0,4.911,-0.714,-2.0,125.432,124.657,109.911,-2.797,6.195,2.288,0.321
5252,3254.281,112.785,0.035,1.0,-3.25,-134.47,-43.974,0.327,8.0,5.25,-0.25,-1.0,108.904,134.773,125.86,5.582,-16.346,-1.455,0.215
5253,489.278,70.607,0.144,1.0,-1.25,338.12,-36.703,-0.109,4.0,-0.25,-1.0,-2.0,122.931,102.283,111.491,8.911,-11.416,0.449,0.457
5254,4.744,0.0,0.0,10.0,2.8,19.986,3.147,0.157,-6.0,-7.05,-2.143,-6.0,125.638,150.008,84.353,-8.974,-6.313,12.648,0.425
5255,49.636,9.996,0.201,6.0,-2.7,-25.768,-9.106,0.353,-3.0,-2.55,-1.714,-11.0,104.617,127.953,126.419,32.371,-42.639,17.442,0.453
5256,1939.53,38.65,0.02,6.0,0.0,51.818,1.439,0.028,2.0,0.0,0.125,4.0,136.815,103.452,104.292,-15.592,9.932,9.081,0.341
5257,2556.689,45.105,0.018,4.0,-3.25,117.122,4.925,0.042,9.0,9.568,0.667,4.0,129.835,105.285,114.029,-2.001,8.969,7.193,0.207
5258,50.752,5.264,0.104,5.0,-2.833,21.636,-0.715,-0.033,3.0,2.958,0.2,4.0,129.864,128.301,108.492,-20.536,-15.136,28.39,0.371
5259,94.87,5.537,0.058,5.0,-1.7,-0.614,-2.756,4.485,-1.0,-1.55,1.0,4.0,127.273,95.621,129.573,-6.065,34.564,-25.827,0.275
5260,220.432,11.587,0.053,5.0,-2.1,314.844,10.714,0.034,2.0,2.017,0.143,4.0,142.238,122.628,105.97,-23.167,6.942,8.715,0.111
5261,60.603,8.842,0.146,5.0,-3.167,-41.512,-6.033,0.145,1.0,-2.833,-0.4,-3.0,146.733,121.8,100.192,-29.461,8.423,12.418,0.3
5262,837.311,32.205,0.038,4.0,-2.667,-14.129,-7.566,0.536,4.0,3.917,1.2,9.0,131.769,111.691,116.54,-10.264,1.185,6.442,0.257
5263,88.85,0.0,0.0,4.0,-2.0,-11.394,0.0,-0.0,1.0,-0.625,0.333,9.0,146.193,115.565,103.527,2.875,-18.568,4.347,0.223
5264,1110.047,29.996,0.027,7.0,1.333,368.22,16.347,0.044,5.0,2.767,0.125,9.0,133.957,107.692,119.023,-0.887,2.269,-2.054,0.346
5265,1426.873,47.483,0.033,6.0,-2.25,101.942,-4.237,-0.042,8.0,7.562,1.0,9.0,128.645,105.968,130.836,-11.04,2.063,-4.242,0.174
5266,318.432,11.195,0.035,6.0,-1.375,44.37,1.126,0.025,-1.0,-0.825,-0.667,-2.0,132.688,100.456,126.533,-3.622,14.958,-9.448,0.282
5267,140.037,17.972,0.128,5.0,-1.0,3.066,-13.395,-4.369,-1.0,-1.25,-0.75,-2.0,136.194,119.992,106.484,-25.393,-2.826,1.009,0.341
5268,382.481,13.752,0.036,2.0,-3.667,25.526,2.521,0.099,-1.0,-4.333,0.0,1.0,98.38,139.194,126.232,20.182,-16.729,-7.26,0.348
5269,1974.314,79.516,0.04,9.0,0.7,-290.808,28.808,-0.099,-2.0,0.383,-0.143,1.0,95.533,112.465,140.544,-22.497,31.301,-12.625,0.0
5270,1924.779,91.949,0.048,5.0,-2.625,-61.817,-12.625,0.204,2.0,3.208,0.0,1.0,117.381,124.479,127.736,-0.967,13.618,0.162,0.364
5271,50.111,14.697,0.293,6.0,-0.833,4.504,-6.065,-1.347,-1.0,1.208,-0.2,1.0,126.105,122.226,114.051,1.705,-21.672,26.354,0.309
5272,207.484,14.586,0.07,6.0,1.75,-42.423,-7.839,0.185,0.0,-2.375,-1.167,-3.0,148.811,99.59,111.775,-36.8,46.042,-3.896,0.333
5273,552.492,45.366,0.082,12.0,1.417,-74.305,-24.766,0.333,-6.0,-2.417,-3.125,-14.0,120.141,134.392,128.863,-28.681,-1.049,3.507,0.348
5274,6822.74,133.666,0.02,6.0,0.25,134.493,-26.422,-0.196,4.0,3.05,-1.0,-7.0,123.85,124.599,111.586,11.133,-13.749,2.28,0.219
5275,103.834,0.0,0.0,3.0,-4.0,770.607,29.019,0.038,6.0,6.643,1.0,6.0,170.327,104.873,84.801,-29.814,12.16,15.738,0.15
5276,4060.542,93.737,0.023,3.0,-4.833,663.251,21.344,0.032,7.0,8.283,-2.4,-7.0,131.706,127.59,118.14,2.068,-15.821,-1.495,0.255
5277,303.296,13.392,0.044,5.0,-2.0,102.136,1.438,0.014,-1.0,-0.625,-3.833,-14.0,143.926,117.775,101.76,-14.883,-8.643,20.606,0.4
5278,898.598,41.442,0.046,3.0,-2.0,-81.88,-7.718,0.094,2.0,-1.6,-0.2,3.0,130.319,104.756,122.224,-2.078,7.47,3.568,0.447
5279,2326.424,54.984,0.024,5.0,0.0,-39.836,1.359,-0.034,-2.0,-5.833,-1.571,-6.0,113.078,125.458,122.157,-0.064,1.803,6.972,0.231
5280,292.397,11.858,0.041,3.0,-4.333,2.101,18.373,8.745,3.0,1.708,-0.6,-8.0,139.609,65.699,154.693,-2.212,46.56,-22.035,0.248
5281,213.686,10.131,0.047,3.0,-2.0,238.485,0.548,0.002,3.0,0.3,-0.2,-6.0,150.85,111.362,99.984,2.503,-0.356,7.921,0.167
5282,600.774,15.333,0.026,4.0,-1.167,-68.394,-3.957,0.058,1.0,-0.233,-0.4,5.0,131.809,101.408,120.837,-7.448,16.252,-4.089,0.231
5283,4413.237,109.334,0.025,8.0,1.875,565.62,55.272,0.098,1.0,0.736,-0.9,-6.0,128.331,108.321,108.95,-2.282,7.762,13.34,0.49
5284,329.384,18.849,0.057,5.0,-2.0,74.678,-3.599,-0.048,3.0,3.071,-0.857,-6.0,129.516,118.835,114.792,-0.826,6.17,-14.601,0.293
5285,16.378,4.982,0.304,4.0,-3.125,19.514,-2.626,-0.135,-1.0,0.125,-3.0,-7.0,117.044,107.176,135.779,9.928,9.476,-19.067,0.315
5286,638.844,29.953,0.047,7.0,0.429,-462.698,-18.302,0.04,3.0,1.946,-5.222,-14.0,112.775,144.632,107.501,30.833,-33.048,-20.897,0.254
5287,10.059,0.707,0.07,6.0,-1.0,31.478,5.572,0.177,-3.0,-4.167,-4.0,-11.0,135.9,141.562,86.299,20.358,-20.776,13.394,0.169
5288,1797.893,59.45,0.033,10.0,4.167,-922.938,-37.014,0.04,-3.0,-4.238,-3.545,-11.0,142.668,112.181,107.69,-1.912,10.857,3.852,0.258
5289,1427.269,34.6,0.024,12.0,5.5,103.627,2.841,0.027,-7.0,-8.4,-5.643,-14.0,141.94,126.431,108.873,-14.856,-28.456,8.471,0.19
5290,464.445,19.296,0.042,3.0,-5.667,-13.778,6.393,-0.464,1.0,2.792,-6.6,-11.0,141.476,82.526,134.523,-21.956,5.656,6.18,0.147
5291,332.567,15.322,0.046,6.0,-1.417,-64.242,0.166,-0.003,1.0,2.167,-3.625,-11.0,140.622,102.962,104.115,-22.286,16.846,20.701,0.415
5292,6026.981,145.279,0.024,8.0,2.333,234.361,-17.266,-0.074,8.0,6.867,3.4,24.0,112.46,113.603,130.694,16.248,1.234,-12.787,0.444
5294,49.533,4.15,0.084,4.0,-1.375,20.78,0.744,0.036,1.0,-1.292,-0.167,-2.0,144.443,85.547,110.123,-10.544,11.383,38.154,0.294
5295,2776.01,173.766,0.063,5.0,-0.2,-712.379,-51.959,0.073,2.0,0.3,-0.857,-6.0,132.822,104.46,126.557,-2.928,-16.863,11.582,0.001
5296,3403.984,107.24,0.032,5.0,0.3,-503.36,-44.039,0.087,3.0,1.013,-0.429,-3.0,136.924,87.111,130.127,6.309,2.8,-6.803,0.326
5297,3.929,0.0,0.0,5.0,-0.9,200.887,10.624,0.053,-1.0,-3.1,0.286,2.0,114.366,90.0,155.634,-15.562,58.815,-43.977,0.42
5298,247.659,9.335,0.038,4.0,-1.375,326.972,10.878,0.033,0.0,-1.0,1.333,2.0,131.771,99.297,117.688,4.378,11.449,-12.137,0.428
5299,1090.403,76.368,0.07,1.0,-2.5,1225.643,50.711,0.041,10.0,6.812,0.333,-1.0,124.608,85.877,143.323,-17.747,26.302,-9.461,0.001
5300,1993.106,40.458,0.02,10.0,1.625,28.061,-0.313,-0.011,-5.0,-4.525,-1.167,-3.0,131.214,119.98,114.624,-6.164,7.54,-3.664,0.242
5301,3289.72,100.019,0.03,5.0,-1.8,1285.052,10.725,0.008,3.0,2.514,-1.286,-4.0,98.887,136.818,124.641,22.562,-32.223,3.516,0.312
5302,15832.2,463.049,0.029,7.0,0.0,-135.538,-158.214,1.167,4.0,4.2,-3.286,-19.0,135.85,113.956,119.689,0.153,12.484,3.287,0.398
5303,85.138,13.459,0.158,6.0,-1.5,159.687,-2.549,-0.016,-1.0,0.3,-0.714,-4.0,137.934,129.939,92.127,-8.286,-1.868,12.001,0.391
5304,547.647,19.16,0.035,6.0,-2.4,54.881,4.583,0.084,-1.0,0.9,-3.857,-19.0,131.704,115.023,104.93,-15.884,-9.699,26.995,0.325
5305,74.819,8.613,0.115,5.0,-0.6,-39.757,2.252,-0.057,1.0,-1.9,-1.0,-4.0,92.979,133.235,139.422,12.686,-12.34,-8.818,0.395
5306,281.435,24.998,0.089,3.0,-5.833,-80.911,-14.121,0.175,-1.0,0.833,-0.2,2.0,104.387,129.286,124.104,-14.171,1.6,18.091,0.146
5307,345.88,33.922,0.098,1.0,-4.75,-309.172,-28.571,0.092,1.0,2.25,-0.25,2.0,93.832,124.28,142.892,0.734,-7.738,-3.096,0.269
5308,222.898,3.257,0.015,5.0,-3.125,-61.789,-3.257,0.053,-3.0,-1.208,-4.167,-11.0,90.461,151.755,117.784,-6.887,-4.96,-0.197,0.376
5309,574.381,23.436,0.041,10.0,1.6,-276.48,-4.486,0.016,-7.0,-5.433,-2.143,-8.0,148.964,110.28,117.809,-39.557,28.693,-6.19,0.395
5310,13106.549,374.443,0.029,9.0,1.1,-94.12,-35.416,0.376,1.0,2.567,-1.286,-8.0,105.932,123.33,127.632,21.72,-7.355,1.284,0.001
5311,434.07,9.29,0.021,4.0,-2.875,-376.158,3.698,-0.01,0.0,0.375,-1.333,-4.0,113.878,134.816,108.023,15.183,13.92,-12.412,0.275
5312,7116.239,236.099,0.033,5.0,-1.4,106.875,-40.701,-0.381,4.0,4.4,-2.286,-7.0,127.654,115.083,108.33,4.11,8.474,5.976,0.129
5313,1352.641,33.739,0.025,11.0,4.722,4.464,-2.986,-0.669,-6.0,-5.922,-1.273,-7.0,125.765,129.898,111.001,15.139,-2.157,-3.252,0.205
5314,3492.594,99.778,0.029,6.0,1.167,309.458,33.609,0.109,4.0,2.783,-0.25,-1.0,99.875,128.333,129.834,25.053,-14.687,-8.658,0.375
5315,493.6,16.216,0.033,2.0,-3.333,51.599,12.708,0.246,2.0,-0.917,0.0,0.0,119.325,135.822,101.992,12.958,-10.016,4.258,0.422
5316,11.25,0.0,0.0,6.0,1.0,-1.688,0.0,-0.0,-2.0,-5.375,-5.6,-19.0,140.333,112.52,107.148,-27.569,-19.304,46.873,0.334
5317,441.438,13.45,0.03,6.0,-1.375,55.122,7.965,0.144,4.0,4.208,-0.833,-7.0,115.582,110.95,127.868,-2.599,-1.062,18.446,0.06
5318,240.371,17.616,0.073,6.0,-0.375,-21.017,2.982,-0.142,0.0,-1.625,-1.333,-7.0,115.741,128.901,122.537,11.61,-6.898,-3.064,0.282
5319,359.343,21.135,0.059,5.0,-2.6,20.369,-5.682,-0.279,1.0,2.85,-1.143,-7.0,126.407,109.942,123.651,21.513,13.38,-21.887,0.434
5320,1446.65,35.671,0.025,7.0,0.25,19.246,18.006,0.936,4.0,4.375,-1.5,-7.0,125.947,117.255,115.144,-8.224,8.129,-8.524,0.428
5321,89.212,3.631,0.041,8.0,1.7,-10.444,0.59,-0.057,-4.0,-5.2,-1.143,-7.0,131.654,126.6,110.847,-1.923,-0.7,-3.208,0.172
5322,145.415,3.967,0.027,5.0,-2.375,26.727,8.11,0.303,-1.0,-0.625,-1.0,-7.0,134.694,114.13,112.678,-28.594,10.952,8.475,0.379
5323,316.392,11.524,0.036,4.0,-1.0,-50.685,7.71,-0.152,2.0,-0.2,0.5,1.0,92.372,139.771,134.398,32.609,-21.508,-15.302,0.134
5324,1098.849,90.785,0.083,4.0,-2.0,541.266,34.378,0.064,3.0,3.417,0.5,1.0,95.011,120.771,146.538,17.507,-13.579,0.681,0.001
5325,421.411,14.384,0.034,3.0,-2.333,260.558,7.497,0.029,4.0,3.417,0.6,1.0,104.873,128.336,126.493,5.957,0.706,-5.1,0.356
5326,615.838,21.362,0.035,7.0,-1.5,-92.75,-6.581,0.071,0.0,1.583,-0.375,-4.0,139.747,125.986,102.661,-21.739,14.195,0.726,0.214
5328,201.684,10.729,0.053,5.0,-1.5,-30.202,-3.028,0.1,2.0,2.375,-0.667,-4.0,105.168,133.325,121.507,23.377,0.317,-5.869,0.221
5329,185.542,12.01,0.065,3.0,-6.25,58.74,-2.615,-0.045,0.0,4.917,0.0,1.0,140.017,112.137,107.846,6.876,-35.586,28.71,0.027
5330,1272.378,43.332,0.034,7.0,-1.5,857.108,22.536,0.026,2.0,4.778,-1.75,-4.0,133.86,111.646,114.494,-9.245,18.666,-2.145,0.304
5331,167.333,14.647,0.088,5.0,-0.3,60.942,-2.951,-0.048,0.0,0.1,-6.857,-21.0,133.01,117.301,109.689,-3.832,-14.903,14.081,0.18
5332,3977.048,64.633,0.016,5.0,0.25,-374.756,-0.444,0.001,4.0,2.583,-5.667,-11.0,124.86,125.753,109.387,-28.079,20.829,1.047,0.331
5333,7745.2,154.791,0.02,6.0,0.8,-469.388,14.983,-0.032,4.0,2.756,-5.0,-11.0,119.825,114.647,127.933,-4.726,-0.993,4.131,0.349
5334,2463.216,82.651,0.034,4.0,-1.75,-273.313,-29.505,0.108,4.0,3.312,-4.333,-10.0,123.647,130.606,119.831,-5.299,-28.312,-0.213,0.276
5335,699.605,26.751,0.038,7.0,2.143,100.137,-1.449,-0.014,-1.0,-2.643,0.333,-3.0,111.907,126.587,125.281,10.695,-7.791,-5.1,0.306
5336,818.434,25.872,0.032,1.0,-3.75,-0.521,-4.651,8.926,5.0,4.333,-0.75,-2.0,121.789,102.724,129.61,4.745,13.225,-14.292,0.31
5337,541.867,19.264,0.036,8.0,1.357,-379.504,-10.52,0.028,-4.0,-4.607,-1.556,-4.0,121.925,109.181,127.044,-6.132,11.481,-20.018,0.258
5338,4792.957,210.984,0.044,7.0,0.1,-232.099,-87.823,0.378,4.0,5.6,-1.286,-4.0,121.82,100.051,134.237,-11.282,7.359,2.807,0.001
5339,323.995,20.995,0.065,3.0,-5.667,10.799,1.44,0.133,4.0,7.333,-1.2,-2.0,130.605,81.348,145.865,-11.5,17.07,-1.721,0.276
5340,348.104,19.021,0.055,7.0,-1.5,-75.543,-9.921,0.131,-1.0,0.083,-1.167,-4.0,104.501,136.463,104.604,40.69,4.783,-16.36,0.286
5341,157.466,8.212,0.052,7.0,1.429,37.165,3.051,0.082,-4.0,-3.929,-0.778,-7.0,153.631,91.118,117.604,-26.938,16.606,11.506,0.411
5342,764.202,27.17,0.036,13.0,7.8,22.196,12.01,0.541,-3.0,-2.987,-0.167,-1.0,136.214,113.745,110.041,-15.188,1.501,8.379,0.213
5343,812.957,38.127,0.047,3.0,-4.167,20.293,7.421,0.366,6.0,7.667,0.0,-1.0,120.318,103.445,136.237,-30.954,3.456,3.333,0.0
5344,359.567,18.986,0.053,6.0,1.0,-112.99,4.588,-0.041,-1.0,-2.5,-1.0,-7.0,113.647,124.495,126.666,-1.54,-18.808,9.72,0.453
5345,250.297,10.978,0.044,3.0,-1.833,-68.321,-1.873,0.027,3.0,1.333,-0.6,-4.0,130.995,122.775,124.251,-26.546,8.239,0.712,0.205
5346,103.954,4.948,0.048,4.0,-2.625,72.553,-0.959,-0.013,2.0,2.75,-0.167,-4.0,147.04,128.309,93.794,-16.771,4.715,15.434,0.365
5347,505.533,29.289,0.058,3.0,-3.167,-49.163,-10.833,0.22,8.0,7.583,-0.6,-4.0,107.939,128.832,124.194,16.386,-16.648,0.138,0.324
5348,134.949,9.617,0.071,1.0,-7.0,-62.329,-0.207,0.003,4.0,3.167,0.5,-4.0,132.694,103.117,134.84,-11.673,33.603,-46.859,0.386
5349,97.384,5.756,0.059,3.0,-7.5,-0.023,4.367,-192.044,1.0,5.125,-1.2,-8.0,132.21,117.733,105.979,0.041,11.327,9.134,0.419
5350,1076.664,45.333,0.042,7.0,-0.2,-104.164,-2.619,0.025,0.0,0.7,-0.857,-8.0,121.897,121.704,122.512,-32.889,-20.069,17.036,0.001
5351,55.738,13.861,0.249,4.0,-2.167,17.893,-5.593,-0.313,2.0,1.792,0.2,3.0,118.106,128.421,119.409,-19.524,16.418,-7.137,0.326
5352,1106.705,54.323,0.049,7.0,1.1,94.544,-8.963,-0.095,5.0,4.65,-1.286,-8.0,92.214,128.037,138.615,17.537,0.487,-3.9,0.0
5354,30.314,3.113,0.103,10.0,2.812,9.061,-3.113,-0.344,-5.0,-5.062,-2.8,-11.0,95.898,130.68,129.414,45.545,1.986,-16.062,0.386
5355,159.102,11.866,0.075,4.0,-4.25,1.872,-1.712,-0.914,3.0,3.75,-0.333,1.0,116.186,114.838,130.042,-7.632,10.453,-3.668,0.33
5356,301.308,14.873,0.049,6.0,-0.5,89.609,3.75,0.042,-3.0,-5.167,-2.75,-18.0,111.613,121.75,125.962,17.262,-12.226,-7.564,0.305
5357,231.008,8.799,0.038,14.0,7.85,-33.758,0.462,-0.014,-9.0,-9.65,-2.25,-11.0,112.152,114.371,130.018,11.262,14.293,-20.448,0.251
5358,47.279,0.0,0.0,14.0,8.136,-7.895,0.0,-0.0,-11.0,-11.47,-1.0,-8.0,109.746,150.389,105.217,1.153,1.221,-5.875,0.334
5359,218.587,20.563,0.094,8.0,-1.167,18.542,-10.713,-0.578,-3.0,0.292,-3.625,-11.0,118.086,126.508,113.095,15.241,-24.195,23.935,0.236
5360,494.273,19.876,0.04,5.0,-1.1,166.772,15.348,0.092,3.0,2.683,-0.571,-1.0,113.431,121.628,119.356,4.475,7.492,-6.145,0.412
5361,3645.706,152.898,0.042,4.0,-4.25,-11.771,-36.286,3.083,1.0,3.95,-1.167,-3.0,109.39,117.683,138.04,36.439,-58.073,3.774,0.001
5362,175.376,18.83,0.107,4.0,-3.125,-28.105,3.545,-0.126,0.0,-0.042,-1.167,-3.0,147.43,87.78,124.79,-27.76,10.693,21.795,0.206
5363,282.439,51.585,0.183,8.0,1.688,-161.888,-28.937,0.179,-3.0,-3.688,-0.4,-3.0,148.135,124.405,112.292,-15.534,-14.317,8.289,0.413
5364,198.056,11.98,0.06,4.0,-5.333,67.689,11.663,0.172,4.0,7.433,-2.6,-11.0,106.609,139.346,114.045,22.021,-49.354,19.605,0.252
5365,256.001,9.676,0.038,3.0,-3.667,-45.349,-2.905,0.064,1.0,0.167,-1.2,4.0,138.303,101.172,126.514,-5.058,19.151,-11.834,0.394
5366,955.012,38.619,0.04,4.0,-3.375,3.913,14.455,3.694,0.0,2.625,-2.833,-11.0,89.439,128.358,139.446,20.318,-4.221,-1.262,0.386
5367,203.885,11.303,0.055,6.0,-1.167,-77.675,-2.638,0.034,-4.0,-2.083,-5.4,-11.0,92.345,129.53,131.957,0.12,8.578,1.879,0.35
5368,983.773,39.498,0.04,5.0,-1.1,-157.703,-4.402,0.028,1.0,1.6,-0.286,2.0,111.305,122.303,127.396,3.368,13.694,-27.296,0.383
5369,825.736,29.355,0.036,6.0,-1.417,-85.739,2.39,-0.028,2.0,4.479,-0.625,4.0,115.791,126.01,115.994,1.571,17.304,-1.294,0.212
5370,768.448,20.9,0.027,6.0,0.333,-31.717,5.956,-0.188,0.0,0.333,-2.6,-7.0,105.107,115.222,125.459,9.763,18.609,-12.439,0.334
5371,185.301,9.588,0.052,6.0,0.8,-22.737,5.248,-0.231,0.0,-2.1,-1.0,-7.0,109.928,140.726,113.999,32.89,-49.384,8.256,0.353
5372,173.413,45.977,0.265,7.0,0.714,-14.744,-37.109,2.517,-2.0,-0.839,-0.556,-3.0,144.3,102.518,117.071,-28.975,-11.165,29.33,0.265
5373,778.834,35.056,0.045,6.0,-1.375,-76.345,-10.01,0.131,1.0,1.375,0.0,0.0,133.43,126.013,105.202,-9.858,-3.95,-5.882,0.385
5374,976.633,35.996,0.037,5.0,-2.125,211.235,35.139,0.166,2.0,2.339,-0.167,-1.0,116.624,101.528,126.767,-4.54,21.507,2.158,0.347
5375,318.944,15.345,0.048,10.0,2.143,13.151,7.266,0.552,-5.0,-3.943,-0.778,-3.0,131.344,119.234,116.635,-5.596,-7.078,-3.769,0.354
5376,667.039,24.416,0.037,7.0,-5.0,-103.265,0.198,-0.002,-3.0,2.25,0.5,2.0,132.916,111.512,115.572,-7.184,3.931,4.08,0.249
5377,332.196,23.265,0.07,6.0,0.25,-90.861,-6.783,0.075,-1.0,0.0,-2.5,-6.0,135.161,66.68,160.255,7.315,4.995,-7.526,0.001
5378,172.425,10.66,0.062,4.0,-7.125,68.337,18.01,0.264,1.0,5.525,-2.833,-6.0,135.583,104.533,119.884,-6.509,1.976,6.719,0.266
5379,1300.76,198.953,0.153,8.0,0.2,-149.914,-40.245,0.268,-4.0,-2.2,-2.857,-7.0,132.361,104.834,145.018,-19.711,11.881,-18.169,0.168
5380,648.792,20.716,0.032,12.0,1.571,63.317,-1.136,-0.018,-7.0,-1.171,-2.444,-8.0,131.982,98.693,131.769,1.52,-11.436,5.93,0.001
5381,764.814,40.565,0.053,11.0,2.875,-16.782,-12.217,0.728,-3.0,-0.946,-3.5,-7.0,116.285,110.582,134.043,8.352,6.256,-17.982,0.24
5382,912.633,45.986,0.05,5.0,-3.667,149.29,52.158,0.349,4.0,4.952,0.0,-3.0,105.083,124.865,127.534,10.072,0.65,-7.125,0.297
