gsize_diff_an4 ,gf_diff_an4, g_itgcurv_diff_an4, face_itgcurv_an4_left, face_area_an4_m_an5, fnnf_maxdec_r_m_l, fnnf_avgdec_r_m_l, move_left
30.216, 28.000, 815.428,  9.237, 278.074, 160.092, 202.459,      1
-73.770, -16.000, -287.516, -9.935, 31.439, -76.733, -394.269,     -1
-67.074, -16.000, -282.637, -27.932, -289.051, 312.378, 222.776,      0
-103.386, -25.000, -415.686, -68.021, -1358.328, 1827.650, 681.214,     -1
-107.104, -27.000, -262.386, -16.140, -164.145, 279.260, -45.185,     -1
157.402, 47.000, 2085.239,  0.827, -15.958, 339.161, 374.968,      1
69.084, 28.000, 632.014,  1.567, 484.615, 1243.005, 2355.204,      1
-29.527, -4.000, -98.964, -24.140, 113.246, 1348.154, 513.678,      1
-40.115, -9.000, -183.825, 23.603, -214.887, 1106.805, 1623.994,     -1
-2.695,  0.000, -298.363, -139.758, 707.772, 1243.005, 379.876,     -1
32.030,  9.000, -23.420, -33.172, 1509.796, 44.859, 544.918,      1
157.365, 70.000, 3799.729, 102.826, 1152.693, -809.988, 1190.577,      1
41.564, 24.000, 514.101, -5.168, 652.868, -228.142, 356.164,      1
18.935, 14.000,  9.241,  1.350, -156.857, 707.801, 280.086,      1
 3.121,  5.000, -115.467,  3.288, 229.888, -124.004, -819.655,     -1
-19.293, -3.000, 15.955,  2.484, 15.157, 110.927, -52.603,     -1
34.767,  7.000, -44.416, -15.488,  8.701, -131.512, 327.657,      1
44.558,  8.000, -107.685,  2.672, -108.982, -360.399, -178.841,      1
20.486,  5.000, -103.491, -0.711, -55.507, -258.989, -206.452,      0
112.623, 19.000, 472.985, 40.480, -94.355, -423.431, -206.556,      1
-31.819, -5.000, 111.591,  7.294, 89.067, 14.081, -595.600,     -1
27.305,  1.000, -242.028,  0.000, -1.557, 434.486, 661.302,      1
-0.969, -6.000, -82.590, -0.837, 31.438, -22.664, 551.479,      1
 3.331,  0.000, 325.722, 13.505, 113.152, 592.927, 442.857,      1
-16.565, -8.000, -88.334, -1.048, 36.170, 592.587, 341.033,     -1
-1.704, -1.000, 70.432, 56.747, 129.421, 504.415, 334.631,      0
-0.821,  1.000, -146.607, -59.432, 82.113, 549.736, 315.506,      1
-2.795,  1.000, -217.549, 16.972, 891.010, 86.396, -15.913,     -1
-22.744, -5.000, -27.190, -17.835, 93.732, 743.520, 324.442,     -1
45.616,  3.000, 100.491,  0.529, 299.707, 147.763, 462.083,      1
 5.583,  7.000, 170.161,  3.051, -104.158, 2794.415, 186.576,      1
-17.916, -11.000, -379.919, -30.339, -164.712, 134.850, -377.405,      1
-45.246, -16.000, -323.299, 19.598, 14.547, 2490.349, 414.611,      0
-6.722, -5.000, -130.636, -1.528, -35.623, 13.133, -546.786,      1
-34.283, -11.000, -178.417, -12.078, -99.274, 55.616, -465.520,     -1
-38.259, -10.000, 87.687, -14.311, 124.996, 42.447, -480.541,      1
-19.866, -7.000, -315.003, -73.349, -2008.303, 55.616, -78.815,     -1
 8.538, -5.000, -27.002, -0.000, -2302.331, -24.486, 1396.583,      1
70.851, 31.000, 218.752, -14.443, -154.537, -2195.800, 137.900,      1
56.504, 22.000, 1015.187,  5.144, -286.937, -4533.789, -679.280,      0
-27.828, -4.000, 128.299, -12.864, 145.599, 104.102, -337.543,     -1
13.716, 13.000, 159.084, 28.684, -62.755, -50.158, 27.063,      1
74.951, 29.000, 558.004, -0.839, 59.569, -97.485, -27.808,      1
 9.280,  1.000, 155.264,  2.201, 50.190, -343.130, -92.979,      0
36.318, 10.000, -418.224, 14.765, 47.298, 16.020, 70.382,      1
-21.117, -4.000, -394.494,  3.008, -397.280, 484.966, 232.066,      0
-5.714, -3.000, -212.739, -26.531, -39.814, -428.742, -157.848,     -1
65.163, 20.000, 614.274, 10.107, 46.757, -50.882, 224.510,     -1
 5.271, -3.000, -120.207, -4.967, -973.858, -139.816, 285.876,      1
-52.288, -12.000, -386.359, -1.321, 10.754,  5.847,  3.285,     -1
-65.967, -21.000, -399.721, -94.751, 633.886, -228.731, -183.221,     -1
-3.374,  0.000, 189.196, -6.484, -545.622, -1180.131, 115.826,     -1
-9.258,  0.000, -1.867,  2.008, -263.274, -5.464, 43.420,      1
-17.242, -3.000, -756.664, -63.798, -30.267, -42.470, 104.224,     -1
-3.822, -9.000, 150.029, 48.633, -106.186, 284.938, 169.947,      1
63.902, 13.000, 674.417, 10.641, 72.176, -62.824, 81.963,     -1
-41.494, -15.000, -541.648, -5.395, -65.068, 110.493, 430.675,     -1
-9.255, -10.000, -280.111, 18.848, -78.172, -1218.209, -108.489,      0
-9.787, -8.000, -84.676, -3.895, -110.286,  0.377, 45.173,     -1
-62.946, -16.000, -417.992, -64.876, 866.555, 194.268, -227.002,     -1
-30.718, -10.000, -366.704, -32.657, -11.388, -548.311,  0.502,     -1
 7.676,  2.000, -102.552, -33.973, 14.265, -37.035, -73.776,      0
74.348, 31.000, 445.914, 28.577, -94.681, -242.829, -13.483,      1
36.055, 13.000,  7.324, 25.681, -37.962, -201.011, -135.251,     -1
36.771,  8.000, 71.369, 23.970, -13.831, -108.141, -52.409,     -1
-76.126, -21.000, -30.533, -5.820, -19.771, 74.457, -377.949,     -1
-56.664, -17.000, -44.383, 10.832, -109.955, 130.294, -207.273,     -1
-55.931, -14.000, -298.238, -4.808, -25.206, 117.338, -76.075,     -1
-49.685, -15.000, -57.066,  0.255, 53.137, -270.783, -160.535,     -1
-19.873, -9.000, -440.514,  8.606, -24.472, 149.716, -1659.357,     -1
26.137, -4.000, -349.153, -4.998, -709.732, -407.990, -1606.910,     -1
 0.162, -8.000, -207.189, 10.842, -119.006, -1696.626, -1609.120,     -1
161.129, 45.000, 1917.418, 102.260, -6183.438, -4191.403, -790.815,     -1
-12.626, -8.000, -428.209, -11.448, -1151.134, -183.356, -1715.429,     -1
24.103,  2.000, -458.200,  4.831, -510.507, 714.873, -1508.120,      1
64.562,  2.000, 409.040, -9.429, -2659.394, -3460.820, -2003.914,      0
91.914, 22.000, 232.289,  1.909, -1855.007, -503.288, -576.275,      1
161.092, 68.000, 3631.907, -4.547, -90.294, -271.054, -1534.163,      1
35.583,  0.000, 501.527, 30.776, -446.692, -323.810, -2028.941,     -1
47.657,  0.000, -52.865, -83.463, -1804.934, -793.866, -1966.166,      1
 4.617,  5.000, 69.372, -3.856, 18.302, 629.174, 481.021,      1
 4.479,  2.000, 127.223, -8.591, 293.186, -249.897, 172.344,      1
19.148,  9.000, 227.507, 28.585, 459.937, 297.273, 277.270,      1
-10.534,  2.000, 80.314, 18.954, -9.543, 75.409, 93.811,      0
51.028, 21.000, 332.528, 19.829, -50.899, 31.008, 64.977,      1
54.656, 21.000, 578.426, 24.231, 103.410,  5.617, 124.160,      1
-17.882, -4.000, 127.571,  1.323, 56.901, -116.304, -110.618,     -1
56.148, 11.000, 220.643, 11.232, 33.617, 237.184, 203.778,      1
-15.241, -3.000, 22.400,  2.444, 17.298,  3.137, 24.123,     -1
 9.850,  4.000, 42.189,  3.323, -81.043, 121.304, 209.421,      1
44.798, 20.000, 277.958,  4.915, -0.715, -30.193, -23.040,      1
61.950, 24.000, 761.015, 70.304, -50.906, 14.407, 25.447,      1
-53.496, -23.000, -265.232, 34.114, 10.526,  5.862, -93.557,      0
-44.447, -22.000, -453.712, -8.702, -165.053, 56.134, 19.483,      1
-12.390, -10.000, 95.229, -31.985, 153.187, 178.640, 52.648,     -1
-27.591, -14.000, -208.908, -0.129, -57.722, 114.364, 116.313,     -1
-15.824, -12.000, -57.246,  2.159, -267.684, 60.952, 37.570,     -1
-17.521, -11.000, -344.756, -2.395, 12.110, 67.973, 38.086,      1
-14.516, -17.000, -249.861, -44.606, 103.795, 35.130, 11.662,     -1
-39.931, -21.000, -505.036, -37.767, 236.487, 16.484, -30.871,      1
21.361, -2.000, -87.800,  8.252, 196.836, -103.935, -27.652,      1
-17.046, -16.000, -266.407,  6.596, -281.097, 423.962, 187.966,     -1
-28.843, -15.000, -314.256, -17.195, 29.097, -136.112, -4.743,      1
-67.673, -23.000, -225.434, -5.928, 28.950, 61.091, -57.085,     -1
47.147, 19.000,  7.933, 13.776, 64.586, -53.498, 91.343,      1
65.345, 17.000, 395.742, -5.530, 33.035, -286.903, -86.228,      0
46.661, 14.000, 242.179,  0.398, 28.383, -286.903, -70.177,      1
22.001,  4.000, -287.362, -6.147, -47.870, -69.686, 36.960,      1
16.754,  3.000, -95.747, -9.424, 39.789, 31.824, 212.332,      1
124.976, 83.000, 1418.964, 12.836, -505.773, -3407.505, -275.874,      0
 1.756,  0.000, 78.470, -5.229, 144.298, 13.053, -43.654,      1
15.870,  5.000, 603.388, 132.452, 129.483, 195.025, -57.147,      0
27.022,  9.000, -14.593,  5.393, 43.013, 116.588, -15.261,      0
-40.908, -10.000, -108.102, -7.999, 319.053, -160.744, -357.048,     -1
-62.463, -17.000, -135.056, 14.363, -39.032, 277.463, 51.436,     -1
-59.646, -17.000, -85.290, -3.061,  7.735, 319.771, 77.047,     -1
-48.352, -18.000, -204.123, -19.392, 504.400, -350.248, -603.007,     -1
-53.487, -15.000, -129.663, -9.339, 53.115, 467.685, -241.953,     -1
-11.527,  1.000, 49.254,  3.511, -10.663, 66.481, 18.292,     -1
-23.500, -18.000, -550.080, -4.436, -98.677, 242.742, 46.554,      0
 5.308, -9.000, -266.066, 27.748, -75.258, 118.312, -3.240,      0
-50.829, -23.000, -493.460, -4.980, -94.654, -304.066, -183.658,     -1
-53.340, -22.000, -374.697,  1.036, -5.122, 21.734, 24.168,      0
-12.306, -12.000, -300.797, -65.631, -67.073, 216.501, -3.655,      1
-60.520, -23.000, -365.223, 54.175, -29.369, 158.506, 180.008,      1
-9.501, -9.000, -149.586, -2.718, 33.638, 47.259, 130.388,      1
-54.753, -25.000, -338.532,  5.992, -88.595, 131.148, 115.123,      1
-45.010, -22.000, -301.877,  1.992, -73.535, 143.187, -47.547,     -1
-54.243, -24.000, -404.175, -6.149, -55.867, -101.204, -157.069,     -1
-52.982, -22.000, -350.261, -29.893,  3.634, 137.124, 86.406,      1
-47.093, -23.000, -456.037, -5.755, 11.579, -887.556, -433.489,     -1
-25.449, -14.000, -485.164, -4.561, -47.190, -1788.775, 18.528,      0
-41.166, -25.000, -425.553, -15.813, 93.325, 37.397, -162.643,     -1
91.776, 36.000, 1206.650, -39.579, 168.233, -4264.410, -480.723,      0
65.268, 24.000, 48.591, -11.897, -366.072, -4867.325, -229.355,      1
-41.498, -18.000, -394.414, 17.488, -13.049, 77.247, 40.866,      1
50.920, 15.000, 845.026, -1.805, -4.925, 25.115, 223.561,      1
-2.865,  2.000, 83.414,  2.628, -61.758, -47.818, -157.192,     -1
68.514, 28.000, 523.284, 31.327, -137.207, -998.276, -312.649,      1
97.344, 18.000, 1257.035,  4.358, 86.027, -273.136, 20.814,      1
27.532,  6.000, -98.305, 19.984, -94.165, -39.847, 211.647,      1
13.566,  8.000, 83.243, -8.765, 51.733, 614.829, 351.960,      1
65.220, 23.000, 894.349, -24.062, 304.967, 558.679, 494.209,      1
11.010,  5.000, -161.466, -6.275, 184.707, 558.679, 209.581,      1
19.917,  7.000, -322.070, -0.729, 26.277, 538.670, 240.937,      1
51.940, 18.000, 433.826, 52.293, 592.332, 171.739, 219.096,      1
38.767,  6.000, 41.334, -16.947, 71.169, -168.064, 30.255,      1
 2.936, -1.000, 189.980, 98.204, -10.681, 164.715, 190.204,      0
15.351,  0.000, 234.814,  9.384, 108.456, -166.017, 181.128,      1
 8.705,  1.000, 20.793,  7.784, 54.605, -142.335, -19.148,      1
36.108,  6.000, 344.519, 54.666, 187.136, -133.074,  8.030,      1
 9.816,  1.000, 154.297, -46.641, -4.738, 217.242, 368.188,      1
46.513, 10.000, 161.405, 10.185, 729.463, 860.280, 826.605,      1
184.729, 68.000, 2444.572, 113.501, 1020.865, 1061.678, 1932.821,      1
86.280, 24.000, 1008.768, 15.470, -161.676, -634.440, 117.484,      1
50.823, 23.000, 1879.641,  6.184, 135.344, -3014.337, -769.868,      1
17.743,  4.000, 583.690, 24.648, -1501.895, 248.355, -19.018,      1
83.453, 18.000, 623.699, 27.273, 245.373, 386.855, 145.607,      1
-41.828, -12.000, -23.498, -40.256, 253.857, -255.163, -412.540,     -1
-75.008, -18.000, -362.793, -10.242, 25.680, 2037.656, 409.049,      1
-80.502, -21.000, -339.407, -14.861, -97.847, 422.498, 208.188,     -1
-21.670,  9.000, 817.029, 26.578, 328.402, -194.441, -105.516,      0
-62.886, -9.000, -321.775, -18.334, 129.897, -183.406, -347.658,      0
-85.829, -20.000, -273.003,  3.491, 37.375, 263.811, 52.197,     -1
-28.308, -6.000, -230.014, -13.510, 80.505, -215.315, -13.905,      1
-50.251, -13.000, -325.667, -10.508, -333.346, 257.516, 96.525,      1
49.034, 20.000, 245.538, -9.499, 36.409, 106.679, -73.375,      1
137.045, 62.000, 1575.860, 16.525, -544.689, -101.680, -234.160,      1
79.641, 25.000, 663.841, 23.210, -118.458, -101.680, -229.087,     -1
63.998, 33.000, 424.891, 59.119, -634.169, -36.902, -25.102,      1
75.952,  6.000, 307.943, 10.398, 199.171, -1156.486, -134.275,      1
123.973, 30.000, 525.543, -84.388, 152.576, -319.446, 202.558,      1
16.659, -2.000, -290.561, 11.233, 254.250, -1211.565, -176.859,      1
-9.995, -2.000, -66.270, -23.102, -15.956, 341.435, 421.564,     -1
 2.432,  1.000, -145.606, -2.012, 153.442, -440.989, -250.696,      1
-4.889, -4.000, -63.025,  1.428, 235.931, -279.973, -90.660,     -1
35.431,  5.000, 262.331, -7.666, -6.762, 2325.854, 1451.756,      1
31.065,  7.000, 401.389,  5.452, 27.352, 1805.811, 899.421,      1
-118.271, -76.000, -1041.227, 277.974, -152.350, 337.999, -82.678,     -1
-109.284, -72.000, -1304.977,  3.987, 393.351, 571.827, 127.135,     -1
-94.826, -72.000, -947.932, -77.030, -73.056, 3813.873, 700.342,     -1
-61.512, -55.000, -980.084, 49.530, 2259.450, 2899.017,  4.210,     -1
-138.974, -85.000, -1220.178, -11.736, 61.659, 4272.679, 924.819,     -1
-87.758, -67.000, -885.536, -9.909, -1100.922, -706.818, -32.171,      1
-95.398, -71.000, -1188.848, -0.657, -64.103, 104.672, -73.642,     -1
-127.111, -83.000, -1354.078, -8.427, 13.705, 62.130, -68.150,     -1
-89.699, -76.000, -1319.518, -3.108, -1934.478, 1026.581, 30.214,     -1
-123.219, -83.000, -1340.495, -27.946, -500.436, 3420.558, 699.721,     -1
-106.176, -82.000, -1645.411, -319.818, 4378.389, 2911.065, 363.586,     -1
-11.125, -46.000, -105.938,  7.020, -18.969, 3267.174, 609.403,     -1
-135.764, -84.000, -1317.926, 41.646, 40.476, -269.297, -837.800,     -1
-109.106, -78.000, -815.576,  0.883, -85.488, 3602.530, 135.924,     -1
-126.006, -81.000, -1318.545, -24.018, 670.356, 2942.812, -345.283,     -1
-102.779, -71.000, -1012.340, -9.768, 15.569, 2000.938, 509.111,     -1
-121.274, -77.000, -1398.292, -78.215, 160.594, 4614.767, 697.805,     -1
-143.005, -83.000, -1597.683, -2.722, 12.255, 104.794, -61.668,     -1
-119.334, -79.000, -1370.078,  5.319, -68.459, 97.951, 40.174,     -1
-124.254, -80.000, -1276.898, -69.915, 547.743, -125.622, -112.843,     -1
-127.318, -82.000, -1384.050, -195.066, -1894.815, 2101.070, 496.513,     -1
-97.954, -74.000, -1433.557, -105.757, -111.470, -189.835, -604.957,     -1
-142.692, -85.000, -1329.309, -76.820, 123.264, 5362.425, 721.971,     -1
-114.290, -82.000, -1449.635, -7.776, -90.441, -302.085, -384.563,      0
64.236, -5.000, 2700.830, 167.032, -4058.050, 2942.812, 662.553,      1
-128.404, -81.000, -1256.476, -0.563, -87.645, 25.432, -86.365,     -1
-81.444, -59.000, -503.307, -14.519, -334.063, 1673.793, 220.451,     -1
-89.047, -72.000, -1594.162,  0.000, -35.431, 73.091, -64.273,      1
-87.894, -70.000, -1453.582, -24.845, -271.401, 1645.889, -29.265,     -1
-130.898, -84.000, -1301.398,  0.890, 128.919, 2148.445, 714.410,     -1
-111.892, -77.000, -1245.318, -15.912, 110.456, 1993.763, 489.182,     -1
-111.154, -79.000, -1401.960, -9.178, -23.399, -11.096, 249.329,     -1
-67.763, -66.000, -735.172, 26.200, -60.742, 2471.889, 352.353,     -1
-119.815, -77.000, -1216.755, -36.196, 285.839, 5028.061, 691.558,     -1
-55.144, -64.000, -1080.872,  4.778, -1832.418, 2462.463, 620.346,     -1
-134.637, -83.000, -1234.254, -1.511, -114.549, 5382.088, 1578.578,     -1
-128.993, -80.000, -1291.625,  6.021, 65.656, 495.829, -618.863,     -1
-2.892, -1.000, 104.617, -2.510, -6.656, -39.742, -68.629,      1
42.393,  6.000, 160.042, -0.416, -53.587, 69.430, 191.412,      1
 6.481, -1.000, 113.770, -4.858, 10.808, -5.733, -12.529,     -1
128.939, 37.000, 797.681, 58.862, -147.481, -48.095, 33.152,      1
-2.162,  2.000, -275.228, -28.731, -70.109, -316.553, -712.563,     -1
101.718, 48.000, 991.745, -0.870, -329.062, 882.072, -823.474,      1
-53.759, -6.000, -126.448, -46.484, -78.872, -28.803, -597.335,     -1
-35.000, -4.000, -112.379,  5.715, 14.993, -365.879, -1662.941,     -1
 5.061,  1.000, -202.529, 21.931, -76.524, -618.714, -157.458,      1
39.721, 12.000, 327.346, -7.938, -116.967, 60.032, -3.479,      1
25.497,  4.000, 226.647, -8.468, 34.741, -208.155, -334.467,      1
23.160,  1.000, -262.192, 11.514, -212.844, 85.091, 365.705,      1
43.250,  6.000, 66.792, 24.968, 50.530, -222.442, -63.719,      1
24.958, 10.000, 220.048, 10.068, -102.776,  2.366, 52.452,     -1
-1.544, -1.000, -175.529, -5.341, 53.933, -483.313, -278.145,     -1
-7.398, -6.000, -469.872, -14.373, 60.844, 170.260, 137.949,      1
-11.641, -5.000, -365.983, -0.261, 19.584, -87.215, -31.413,     -1
103.913, 40.000, 1589.986, 30.316, -28.006, -323.451, 73.341,      1
26.817,  6.000, 88.916, -5.725, -52.066, -1346.567, -79.033,     -1
26.672,  7.000, -4.161,  3.798, 183.725, -335.540, -210.401,     -1
 3.907,  4.000, 44.584, 80.821, -74.465, -118.219, -93.188,     -1
75.231, 13.000, -19.962, -219.320, -21.507, -126.650, 234.758,     -1
42.491, 16.000, -120.001, 18.254, -299.386, -184.745, 186.172,     -1
-2.379,  0.000, 44.290, -21.431, 32.931, 24.144, -57.902,     -1
-11.032, -6.000, -138.128, -0.783, -75.033, 78.250, -1.063,     -1
-20.175, -7.000, -116.456, -6.561, -0.204, 297.598, 797.470,      1
-17.013, -6.000, -103.087, -27.640, 77.474, -135.516, -67.281,     -1
55.508, 17.000, 614.122, 30.151, -54.647, 224.161, -22.201,      1
-4.666, -2.000, -392.438, -32.765, -17.876, 578.294, 301.638,      1
17.140,  3.000, -172.396,  0.016, 145.350, 333.826, 67.105,      1
35.374, 15.000, 367.810, -11.060, 30.745, -152.178, 181.680,      1
57.316, 18.000, 15.246,  9.069, 15.553, -213.928, -19.551,      1
22.837,  5.000, 97.766, 14.540, -20.363, -213.928,  7.657,      1
22.491,  2.000, -147.860,  3.730, -19.384, -385.344, -23.944,      1
46.700, 12.000, 132.779, 26.478,  7.311, -319.532, -26.636,      0
46.776,  4.000, 88.643,  5.570,  2.051, -2028.795, -602.118,     -1
30.927, 24.000, 505.321, -15.568, 36.295, 54.774, 72.620,      1
-21.510, -4.000, 248.203, -2.158, 15.546, 152.260, 63.559,     -1
-1.949,  4.000, 64.916, 15.759, -100.598, -2089.391, -65.614,      0
26.454,  6.000, 352.917,  4.866, 104.941, -56.953, 1840.133,     -1
115.275, 54.000, 1756.730, 30.665, 46.678, -417.546, -404.625,      1
88.767, 42.000, 598.671, 73.205, -223.471, -281.360, 697.580,      1
-8.715,  4.000, -288.028,  4.281, -70.390, 240.698, 112.453,     -1
 0.879,  4.000, -118.122, -2.068, -73.514, -27.590, -179.321,     -1
-2.237,  6.000, -98.152,  0.855, -24.786, -87.117, -315.205,     -1
85.754, 19.000, 562.520, 35.644, -189.612, -619.896, -439.221,      0
76.417, 18.000, 760.702, -19.455, -88.413, -629.330, -111.937,      1
57.930, 21.000, 421.816, -5.633, -177.558, -422.498, -212.245,     -1
12.622,  7.000, -245.540,  3.049, 553.053, -525.736, -617.715,     -1
-31.286, -5.000, -108.554, -0.785, 116.716, 471.009, -351.537,     -1
 9.791,  1.000, -63.269,  8.452, -86.739, -291.919, -655.609,     -1
-31.497, -2.000, -95.661,  2.722, 26.250, -0.473, -63.308,     -1
-41.806, -7.000, 85.512,  7.324, -11.542, 29.493, -613.261,     -1
-23.047, -5.000, 99.580, -4.682, 322.793, -250.507, -729.571,     -1
-21.555, -7.000, -26.955,  1.221, 41.590, 324.082, 171.603,     -1
 8.953, -2.000, -50.046,  7.875, 59.729, 138.330, 212.527,      1
26.628, 11.000, 230.869, -50.934, -11.165, -386.083, -30.017,      1
35.673, 11.000, 69.035, -29.541, -47.181, -6815.107, -1471.388,      1
 0.651, -2.000, -46.376, -3.454, -20.690, 40.340, 12.883,     -1
44.513, 10.000, -2.958, 16.347, 17.891, 74.271, 16.623,      1
63.811, 17.000, 654.644, -1.131, 43.493, -234.427, -91.564,      1
-30.693, -11.000, 21.248, -6.949, 70.260, -5.439, -25.625,      0
33.214, 11.000, -69.927, -7.730, 32.156, -134.637, -96.369,     -1
-14.552, -7.000, -2.902, -5.186,  8.903, 31.951, -34.714,     -1
-38.691, -13.000, 55.026, -0.745, 54.267, 12.779, -33.208,      1
-11.943, -6.000, 14.288, -18.944, -166.153, 99.022, -49.647,     -1
-31.116, -9.000, 37.739, -35.074, 92.314, -452.852, -107.115,     -1
-22.298, -10.000, 170.564,  0.429, -10.949, 41.467, -105.557,     -1
-32.314, -13.000, -16.597, -55.833, -176.352, 138.497, 37.693,     -1
-26.553, -2.000, -1.639, -5.430, 61.123, -72.853, -54.504,     -1
-29.115, -2.000, -190.009, -55.863, -26.833, 285.226, 76.768,     -1
-26.675,  0.000, -190.112,  0.000, -15.864, 213.856, 95.587,     -1
-45.981, -12.000, -341.164,  2.872, -144.811, 161.369, -257.512,     -1
-43.814, -11.000, -191.060, 21.173, 407.131, -497.268, -483.765,      0
-59.088, -19.000, -322.299, -4.128, -116.166, 1014.417, 93.258,     -1
-16.258, -10.000, -185.456, 21.134, -42.606, -131.278, -358.079,     -1
