move_left ,gV_diff_an4, gF_diff_an4 ,gFnnF_diff_an4, gMs_diff_an4, fMs_an4_left, FnnF_A_maxdec, FnnF_A_avgdec, FnnF_fMs_maxdec, FnnF_fMs_avgdec
     1, 52.797,  3.000,  4.667, -37.793, -16.162, -1014.571, -454.437, -16.749, 163.666 
     1, 92.414, 23.000, 23.906, 440.171,  3.071, -1045.729, -670.115, -286.743, -436.440 
     1, 70.432, 21.000, 24.767, 628.091, -20.167, -1073.303, -346.871, -208.654, -265.614 
     1, 61.266, 11.000, 13.250, 131.729, -9.258, -1079.336, -712.375, 69.299, -185.820 
     1, -35.087, -5.000,  4.246, -15.510, -9.494, 118.733, -525.568,  8.609, -66.111 
    -1, 15.323,  2.000,  0.420, -63.517, -84.400, -381.459, -552.010, -9.259, -66.534 
     1, 154.949, 81.000, 91.220, 2318.695, 73.354, -6684.422, -2199.367, -534.528, -204.739 
     1, -52.845, -6.000, -0.893, -71.441, -6.296, 1095.730, -1361.593, 958.981, 115.707 
     1, 29.533, 19.000, 29.539, 450.494, -10.792, 260.709, -1176.254, 32.351, -52.337 
    -1, -59.902, -10.000, -6.893, -236.197, -1.641, 1303.271, 1303.271, -198.475, -198.475 
     1,  3.347,  5.000, 11.778, 62.141, 21.718, 926.044, -1033.690, 28.883, -98.074 
     1, -15.664,  4.000,  8.802, 51.786, -5.638, 989.431, -907.911, 15.928, -69.309 
     1, -22.684,  4.000, 13.857, 372.657, -4.242, 1231.982, -378.410, 88.878, -156.699 
    -1,  3.084, 20.000, 29.916, 570.058, 22.052, -491.215, 326.098, 757.862, 94.557 
    -1, 60.180, 21.000, 26.157, 1077.856, 27.515, 911.610, -294.943, 904.566,  9.554 
     0, -42.314, -13.000, -22.753, -295.663, -55.152, 111.695, -89.198, 133.986, -158.476 
    -1, -72.964, -17.000, -17.464, -30.739, -0.599, 283.613, 15.287, 116.726, -55.041 
     1, -36.077, -12.000, -4.164, -151.382, 14.539, 2330.010, 786.573, 375.321, 788.523 
     1, -33.131, -6.000,  3.261, -105.358,  5.385, 2103.290, 642.407, 370.778, 1045.609 
     1, 84.571, 36.000, 44.671, 1653.512,  1.971, -194.966, 467.382, -270.489, -115.434 
    -1, 56.338,  3.000,  5.176, 865.231, 68.487, 155.909, 477.533, -39.890, 64.940 
     0, -15.398, -8.000, -6.364, 71.692, -11.942, 1891.452, 352.463, 403.168, 306.021 
     1, 151.868, 73.000, 82.000, 2283.244,  8.315, 766.924, 703.369, -18.578, 73.476 
    -1, -72.604, -18.000, -13.114, -63.005,  5.879, 2490.058, 821.681, 536.902, 190.453 
     1, -31.740, -8.000, -7.864, 14.165, -86.868, -1203.841, -678.912, -154.609, -96.931 
    -1, -8.650,  0.000,  0.318, 394.459, 22.500, 2151.850,  2.775, 278.727, -153.281 
     1, -12.084, -2.000,  2.636, 241.950,  5.619, 27.021, -75.038, -39.385, 10.207 
    -1,  7.621, -4.000, -0.364, 200.169, 33.258, -1370.742, 217.571, 14.591, 47.155 
     0, -13.780, -1.000,  6.755, -46.026, -6.991, 2116.950, 233.731, 370.778, 24.808 
    -1, -1.683,  0.000,  1.818, -97.905, -1.489, -335.192, -238.003, -166.505, -290.078 
     1, -10.671, -8.000, -2.364, 78.457, -3.697, 253.253, 234.970, -22.658, -52.037 
    -1, 57.332, 24.000, 31.397, 690.413, 18.919, 111.695, 181.370, 116.726, 44.301 
     1, 122.818, 50.000, 57.345, 2355.413,  4.343, 933.825, 1468.821, 364.647, 511.396 
    -1, -69.583, -17.000, -22.664, -9.668, -2.502, -214.397, -209.372,  8.426, -321.212 
     0, -25.730, -9.000, -11.721, -263.214, -1.438, 250.072, 152.778, -510.952, -98.641 
     0, 17.764,  6.000,  3.008, 137.226,  9.199, -73.727, -115.572, -9.924, 24.399 
     0, 39.368, 12.000, 10.495, 327.755, -22.401, -94.820, -55.677, 365.778, 11.258 
     1, -14.204,  0.000,  0.412, -112.744, -43.185, -101.967, -131.703, 30.135, 33.443 
    -1, -18.695, -5.000, -5.804, -64.962, -2.367, -186.487, -70.035, -217.541, -43.167 
     1, -31.283, -8.000, -12.359, -280.627,  0.358, -297.424, -301.073, -85.609, -72.853 
    -1,  8.090,  4.000,  0.958, -166.737, -7.484, -82.944, -222.042, 484.391, 221.191 
    -1, -18.562, -2.000, -3.804, -41.877, -14.942, 134.628, -9.925, 298.081, 134.646 
    -1, 12.782,  1.000, -5.693, -56.834, -25.254, -115.239, -2.338, 365.778,  5.710 
    -1, -42.962, -9.000, -10.721, -168.503, -21.376, 134.628, -82.213, 51.458, 87.110 
    -1, -31.300, -9.000, -14.596, -258.116,  0.655, -177.270, -186.610, 249.021, 63.840 
     1, 34.360, 12.000, 13.722, 197.046, -21.636, -4265.392, -1207.570, 884.594, 100.674 
     1, 66.398, 30.000, 32.305, 1199.371, 275.365, -4679.839, -2375.817, -83.152, -76.279 
    -1, -15.985,  0.000, -3.167, 15.220, -25.448, 276.795, 128.331, -120.676, -37.247 
     1, 112.123, 79.000, 88.795, 1298.564, 15.246, -4724.688, -453.398, -337.170, -59.233 
    -1,  2.839,  7.000, 11.662, -6.764, 11.532, 500.981, 321.520, 69.920, 82.345 
    -1, -17.816, -4.000,  1.701, -7.333, 19.013, 879.349, 497.640, 118.332, 88.192 
     1, -25.714, -5.000,  0.273, 148.867, 10.116, 967.634, 508.436, -24.914, 77.436 
    -1,  0.231,  2.000,  3.350, 53.097, 13.795, 783.875, 265.065, 12.300, 32.000 
     1, 56.980, 15.000, 19.773, 265.371, 44.975, -2473.725, 287.220, -33.112, 16.855 
     1, -22.514, -4.000, -9.156, 64.204,  8.315, 445.901, 176.721, 30.209,  8.312 
     1,  9.697, -5.000, -4.718, 388.052,  0.308, -2843.789, -1214.143, -422.164, -55.334 
    -1, -3.038, -2.000,  0.446, 96.213, 12.008, 660.324, 224.376, 207.980, -34.832 
    -1, -33.438, -13.000, -10.623,  6.238, -10.702, -90.475, -15.173, -2.402, -384.451 
     1, 15.425, -3.000, -5.414, 263.872,  2.059, -233.127, 139.802, -32.053,  0.761 
     1, 103.036, 71.000, 74.733, 1250.369, -5.370, -30.314, 183.959, 47.961, 68.722 
     1,  8.210, -1.000, -4.789, 302.299, 10.138, 39.217, 22.035, 12.154, -167.447 
     1,  7.637,  0.000, -4.263, 61.407,  2.148, 389.342, 124.465, 182.360, 112.206 
    -1, -24.075, -12.000, -22.789, -103.806, -51.751,  0.514, -45.853, 322.265, 105.650 
     1, 41.252, 15.000, 20.181, 866.071, 23.598, -206.972, 49.328, 22.356, 107.401 
    -1, -19.794, -10.000, -8.234, -14.525, -2.992, 569.841, 98.737, -265.532, -295.137 
     1, 59.292, 15.000, 18.269, 872.782,  3.017, -941.249, -130.814, 71.523, -202.487 
     1, -6.070, -7.000, -11.539, 434.687, 53.630, -12.974, -0.476, 222.961, 31.405 
    -1, -18.239, -6.000, -7.866, -147.955,  3.193, -30.314, -68.781, 322.265, 107.529 
     1,  5.082, -3.000, -5.164, -183.279, -5.549, 739.242, 196.978, 257.188, 164.340 
     1, -11.254, -11.000, -21.664, -199.389, -1.737, -171.191, -50.102, -124.531, -258.663 
    -1, -24.541, -14.000, -16.589, -43.427, 14.734, 188.212, 305.112, -49.035, -351.736 
    -1, -25.368, -10.000, -15.456, -5.982,  8.544, 637.735, 122.741, 304.937, 88.143 
     1, -18.379, -19.000, -20.720, 136.609, -11.693, 91.301, -180.937, -26.682, -65.450 
    -1, -43.949, -27.000, -29.907, -332.600, -40.404, -2.067, -110.270, -150.629, -358.229 
    -1, -50.461, -27.000, -31.032, -143.725,  0.841, 258.891, 103.083, -474.100, -118.993 
     0,  1.139, -8.000, -11.065, 831.657, 91.058, -178.519, -126.776, -741.698, -513.272 
    -1, -44.934, -28.000, -30.229, -229.811, -8.468, -296.638, -516.933, 37.894, -20.716 
     0, -27.347, -19.000, -22.345, -121.457, -17.322, 156.305, 45.463, -115.808, -355.336 
     0, -40.318, -23.000, -24.157, -160.768, 10.199, 623.316, -2.244, -152.831, -54.586 
     1, -39.544, -22.000, -24.965, -148.178, -13.290, 239.786, -110.520, 102.563, -352.154 
     0, -46.839, -28.000, -41.371, -135.947, -4.072, -238.393, -307.957, -266.815, -783.028 
    -1,  3.486, -10.000, -14.577, 236.359, -19.523, 685.993, -1.347, 17.131, -91.886 
     0, 105.069, 28.000, 28.454, 1530.430, 24.623, -375.298, -182.295, -172.393, -337.340 
     1, -55.427, -28.000, -30.943, -139.426, -57.505, 967.856, 380.398, -474.100, -349.365 
     1, 15.492, -13.000, -16.066, 287.014, 11.114, 76.099, -59.131, -109.842, -194.393 
    -1, -2.778, -18.000, -24.892, -262.984, 57.859, -1452.417, -379.429, -247.801, -124.532 
    -1, -17.973, -20.000, -22.124, -128.475, 14.176, -211.309, -307.079, -73.714, -331.591 
     1, -10.568, -11.000, -14.324, 270.334,  4.529, -788.326, -5.665, -291.885, -427.608 
    -1, -49.918, -27.000, -31.407, -73.189, -14.126, -222.778, -303.191, -296.166, -167.362 
    -1, -84.107, -24.000, -26.475, -929.436,  0.000, 17.849, -108.253, 280.129, 243.285 
    -1, -94.127, -24.000, -24.975, -1132.281, -12.488, 118.792, 23.098, 309.980, 165.102 
    -1, -40.034, -11.000, -13.333, -1050.134, -368.814, -2927.751, -1195.305, -169.647, -158.368 
    -1, -104.272, -33.000, -42.136, -1169.635, -5.305, 26.757, -76.621, -13.217, 25.344 
    -1, -51.071, -10.000, -12.250, -912.481, -36.670, 12463.643, 1834.516, 710.829, 191.357 
    -1, -111.599, -35.000, -42.450, -1332.834, -0.318, 464.531, 150.442, 51.019, -0.013 
    -1, -77.937, -24.000, -27.725, -834.410, -2.774, -1092.542, -506.707, 22.280, 62.722 
    -1, -68.644, -22.000, -27.850, -845.074, -0.115, 12529.830, 6369.051, 388.920, 153.565 
    -1, -69.217, -21.000, -27.324, -1085.967, -1.108, -154.749, -29.165, 122.111, 15.973 
    -1, -79.119, -27.000, -30.850, -1255.778, -78.959, 13888.158, 2947.297, 388.920, -85.741 
    -1, -76.487, -28.000, -33.183, -1492.649, -156.907, -126.976, -3205.552, 419.845, -46.026 
    -1, -101.950, -31.000, -37.961, -1147.632, -2.999, -111.555, -156.850, 260.278, 62.233 
    -1, -48.839, -20.000, -22.700, -871.579, -0.756, 13879.780, 2239.965, 669.437, 98.347 
    -1, -94.823, -31.000, -33.628, -1368.901, -19.683, 13334.487, 3327.261, 646.027, 92.846 
    -1, -92.910, -30.000, -33.750, -1250.690,  2.054, 114.653, -40.081, 277.054, 150.813 
    -1, -100.367, -30.000, -34.650, -1289.779,  1.862, 172.018, -34.034, 236.283, 54.582 
    -1, -67.132, -16.000, -19.058, -718.336, -0.243, 14229.696, 3556.106, 751.060, 234.478 
     1, -62.866, -22.000, -27.572, -1491.260, -23.655, 13310.885, 2353.677, 671.269, 177.221 
     1, -63.599, -24.000, -26.350, -1095.189, -18.534, 13620.644, 3220.579, 747.426, 257.893 
    -1, -103.730, -31.000, -33.517, -1304.292,  0.000, 14018.292, 3385.071, 772.974, 237.938 
     1, -19.242, -7.000, -6.088, -10.016, -18.489, 314.437, 133.345, 854.427, 190.428 
     1, 102.583, 33.000, 32.652, 1489.469, 28.915, -272.392, 80.039, 206.515, 96.250 
     0, 14.170,  7.000,  7.245, -4.100,  1.832, 221.746, 51.517, -945.068, -301.960 
     1, 24.632,  6.000,  4.977, 131.692, -26.374, 291.866, 591.231, -945.068, -116.277 
     1, 41.880, 16.000, 17.684, 428.607, 21.224, -97.779, 31.156, -1475.768, -364.054 
    -1, -15.711, -9.000, -19.213, -112.939,  0.615, -252.403, 38.127, 93.826, 144.604 
     1, -21.560, -12.000, -15.388, -166.961, -4.432, 84.208, 70.302, 887.518, 236.175 
    -1, -9.651, -5.000, -7.338, -46.829,  0.015, 98.369, 58.977, 87.479, 23.927 
     0, -13.627, -4.000, -3.896, 219.282, -8.705, -62.847,  5.280, 860.878, 123.229 
    -1, -27.392, -9.000, -10.338, -64.610,  6.403, 81.689,  7.381, -30.274, -12.576 
     1, 26.537, 12.000, 12.826, 212.960, 148.433, -20.537, 97.633, -504.956, -66.803 
     1,  4.766, -1.000, -3.776, -183.551, -89.716, -1713.852, 149.839, -268.207, 18.571 
     1, -33.193, -5.000, -8.135, -294.501, -96.393, 527.587, 199.477, -1905.497, -521.658 
     1, 80.849, 40.000, 45.270, 1240.940, 19.064, 186.590, 195.576, -206.517, -74.226 
    -1, -11.236, -5.000, -11.730, -108.310, -5.327, 328.843, 279.030, -206.517, -31.902 
     0, 100.931, 36.000, 36.954, 1596.647, 124.245, -64.537, 130.512, -22.251, 109.702 
     1, 46.789, 13.000, 15.714, 149.725,  3.754, 141.237, 106.709, 112.412, 175.643 
     1, -0.426, -5.000, -5.730, 139.515,  6.797, 330.148, 224.173, 105.004, 188.159 
     1,  0.352, -1.000,  6.791, 55.777, -4.162,  2.047, 33.260, 189.627, 51.940 
     1, -9.875, -4.000, -0.986, 105.311, -9.830, 152.532, 75.829, -299.117, -40.927 
     1, 12.440,  1.000,  3.714, 270.448, -8.308, 408.029, 335.171, -129.353, -68.844 
     1, -9.141, -1.000, -3.516, -146.528, -13.221, 41.298, 101.497, -192.125, 28.133 
     1, 24.646,  3.000,  7.479, 50.638,  7.318, -270.783, 174.807, -70.199, 89.234 
     1, -2.895, -2.000, -1.619, 92.615, -8.850, -270.783, -57.658, 34.064, -24.543 
    -1, -22.523, -8.000, -12.619, -22.277,  1.376, 289.195, 171.523,  0.691, 118.821 
     0,  0.950,  2.000,  7.027, 264.547, -1.296, 273.665, 180.050, 142.745,  6.151 
     1, 23.853,  8.000, 10.549, -493.303, -14.764, -474.201, -176.395, -516.175, -259.663 
     1, 23.164,  3.000,  4.917, -932.771, -408.913, 67.217, 84.820, 87.878, 93.430 
     1, 67.531, 26.000, 33.495, -65.951, -5.232, -99.427, 36.226, 780.018, 144.454 
     1, 13.612,  4.000, 10.667, -378.730,  3.631, 84.377, 87.102, 135.573, -1.745 
     1, 117.526, 44.000, 52.233, 1212.396, 19.745, -324.699, -144.331, 749.662, 176.970 
     1, 29.689,  9.000, 10.000, -385.473, -9.837, -437.756, -116.877, -401.655, -108.281 
     1, 40.430, 10.000, 18.719, -289.518, -3.976, -55.562, -3.741, 838.089, 221.238 
     1, 17.519,  8.000, 14.549, -332.792,  2.428, -245.574, -90.534, 135.573, -2.095 
     1, 56.104, 20.000, 28.391, -498.704,  1.394, -135.872, -29.992, 17.337, 33.667 
    -1, -17.220, -3.000, -5.100, -24.467, -0.487, 250.896, -89.784, -208.718, -137.772 
    -1, -190.059, -54.000, -80.018, -1271.555, -24.838, -506.059, -1184.164, 732.039, 559.380 
    -1, -149.298, -48.000, -65.351, -1304.756, -76.561, -28.211, -224.907, -201.755, 396.257 
    -1, -133.939, -41.000, -49.851, -1331.166, -43.691, 16.386, -177.511, -273.139, -207.663 
     0, -173.287, -47.000, -54.251, -1433.938,  1.048, 142.335, -1.919, 1824.136, 345.573 
    -1, -192.692, -52.000, -63.951, -1231.930, -0.598, -63.410, -403.737, -58.708, -49.463 
     0, -123.372, -39.000, -48.684, -1170.467, -5.411, 47.862, 43.707, -2171.260, -453.729 
    -1, -183.920, -53.000, -63.851, -1393.229, -89.446, -304.790, -342.761, -289.809, -208.378 
     0, -187.265, -54.000, -73.351, -1276.197, -35.983, -293.080, -580.677, 24.992,  3.659 
    -1, -180.488, -51.000, -65.184, -1324.994, -71.516, -156.378, -456.597, 65.968, 38.273 
     1, -191.548, -54.000, -71.351, -1294.608, -14.735, -697.556, -607.910, -12.795, 50.865 
    -1, -163.471, -45.000, -50.518, -1361.731, -5.258, -173.591, -146.355, -3.389, -87.617 
    -1, -185.337, -51.000, -61.184, -1380.218, -110.319, 89.324, -65.011, -58.659, -136.801 
    -1, -194.052, -52.000, -63.351, -1228.242, -32.951, 300.192, -57.683, 38.229, 47.560 
    -1, -188.615, -54.000, -68.351, -1266.769, -1.146,  4.104, 241.342, 360.943, 301.512 
    -1, -122.077, -37.000, -42.801, -1210.180, -46.124, 16.386, -305.851, -7.094, -42.488 
    -1, -143.457, -45.000, -54.684, -1132.777, -32.609, 50.305, -397.965, 644.390, 441.161 
    -1, -131.281, -45.000, -53.768, -1361.584, -45.056, -50.836, -61.484, -162.396,  5.214 
    -1, -173.305, -51.000, -66.684, -1448.793, -31.731, 304.201, 201.984, -22.574, 92.633 
    -1, -172.788, -49.000, -56.976, -1325.550, -5.564, 151.962, 40.154, 21.523, -178.039 
     1, -155.763, -47.000, -53.851, -1265.345, -23.379, 56.960, 214.826, -48.051, -53.913 
     0, -170.352, -48.000, -54.129, -1244.034, -62.030, 527.587, 51.200, 51.563, -149.515 
     0, -136.477, -39.000, -45.906, -1235.635,  7.385, -25.530, 76.714, -299.419, -168.407 
    -1, -115.560, -38.000, -46.088, -1110.109, -1.960, 206.318, 15.320, -2214.183, -380.710 
     0, -142.874, -42.000, -49.684, -1401.724, -25.757, 60.405, -152.581, 651.521, 162.399 
     0, -164.582, -46.000, -54.624, -1413.182, -93.617, -94.393, -222.956, -160.815, -144.968 
    -1, -10.638, -5.000, -3.231, -21.675,  5.473, 102.257, 93.149, 119.725, 55.750 
    -1, -12.972, -6.000, -6.802, -78.948, -37.742, 80.823, 64.418, 84.864, -42.326 
     1, 17.551,  5.000,  6.603, -135.592,  1.119, -156.631, 18.467, -1273.059, -224.968 
    -1, -4.572, -4.000, -5.897, -93.270, -13.397, 117.346, 147.973, 10.753, -45.077 
     1, 98.078, 30.000, 33.304, 958.011,  7.164, -32.081, 103.890, 27.178, -68.020 
     1,  8.877,  3.000,  3.832, -65.522, -37.326, -26.009, 106.518, 71.575, 231.512 
    -1, -17.657, -9.000, -15.981, -43.183, -7.137, 84.151, 36.198, -56.647, -105.169 
     0, 30.627, 12.000, 14.569, 262.469,  6.112, 55.951, -1.980, -1374.773, -521.227 
     1, 29.433,  8.000,  9.388, 162.197,  5.959, 55.951, 70.996, 38.576,  5.932 
     1, 25.795,  1.000, -4.945, 34.895, 12.204, 16.782, 22.734, -239.060, -92.882 
     1, 23.946,  5.000,  3.380, -50.466, -7.417, 92.058, 50.383, 119.725, -18.353 
     1, 66.534, 10.000, 10.552, 404.397, 72.941, 26.505, 135.330, -239.060, -70.417 
    -1, -27.948, -5.000, -5.282, -668.247, 236.329, -54.596, -444.821, 28.817, -111.594 
    -1, -74.084, -21.000, -23.615, -1106.538, -45.745, 128.952, -1042.507,  4.295, -34.993 
    -1, -56.626, -17.000, -21.504, -935.780,  0.860, 119.044, 49.446, 833.825, 184.403 
    -1, -34.395, -7.000, -8.457, -774.252, 25.316, 65.451, -34.146, 756.666, 170.087 
    -1, -55.219, -13.000, -13.308, -1192.620, -265.769, 218.991, -198.459, 811.322, -2.074 
    -1, -76.200, -23.000, -30.282, -953.402,  5.572, 218.395, -1320.168, 52.455, -382.225 
    -1, -47.498, -16.000, -24.315, -1325.232,  1.919, 95.363, 95.561, -86.524, 147.137 
    -1, -45.465, -15.000, -19.979, -890.714,  4.539, 213.502, -767.784, 834.677, 43.839 
    -1, -74.030, -18.000, -20.490, -949.013, -21.573, 154.467, 10.629, -113.753,  4.007 
    -1, -49.185, -17.000, -22.726, -1176.280, -8.850, 102.357, -583.432, 819.239, 26.630 
    -1, -81.192, -21.000, -34.015, -960.702, -0.214, 191.815, 81.980, 277.402, 175.969 
    -1, -44.184, -14.000, -14.532, -1102.591, -52.308, 64.621, -634.502, 684.376, 135.535 
    -1, -65.290, -21.000, -37.015, -980.687, -29.473, 99.289, -1610.332, 161.672, -195.028 
     1, 35.582,  6.000,  4.322, -840.339, -335.881, 93.186, -1011.355, 360.892, 199.707 
    -1, -71.733, -19.000, -18.187, -1059.191, -22.884, -187.288, -134.196, 833.825, 117.868 
    -1, 15.360,  3.000, -0.926, -390.760, 15.910, -148.959, -457.529, -32.061, -39.532 
    -1, -55.795, -15.000, -18.706, -1112.664, -29.839, 50.010, -702.277, 755.309, 268.559 
     1, -8.176, -5.000, -7.571, -73.203, -0.437, 99.359, 726.231, -54.671, -198.608 
    -1, 59.634,  7.000,  8.737, -368.019,  0.558, -872.743, 217.726, 461.044, 65.518 
     1, 60.364,  3.000,  5.333, 760.883, 49.275, -57.067, 317.545, 570.435, 132.849 
     1, 19.052,  2.000,  4.071, -19.704, -15.066, -452.120, 243.027, -159.234, -155.085 
    -1, 31.674,  9.000,  5.524, -264.826, 31.162, -599.112, -268.923, 408.274, -40.150 
    -1, 19.106,  2.000,  2.143, -156.052,  4.752, -587.222, -149.273, 532.982, 74.104 
     1, 44.377, 11.000, 10.174, 450.531,  2.539, -48.543, 640.659, 384.998, 20.883 
     0,  6.100, -3.000, -5.778, -338.272, -90.592, -286.635, -101.527, 466.677, -115.785 
     1, 24.887,  8.000,  5.400, 416.430, -3.033, -742.209, 34.684, -173.167, -90.775 
     0, 103.111, 17.000, 14.289, 861.038, 164.289, 183.716, 183.716, 244.304, 244.304 
     1, 63.745,  6.000,  8.375, -2.594, -2.124, -819.436, -819.436, 186.576, 186.576 
    -1, 20.017,  3.000,  1.536, -123.534,  2.477, -549.588, -283.652, -1088.388, -856.337 
     1,  5.813,  1.000, -2.950, -5.089, -13.767, -549.588, -205.965, -4.014, -488.246 
     1, 81.188, 31.000, 34.107, 260.075, 44.135, -2182.461, -843.515, -816.734, -230.444 
     1, 54.640, 14.000, 16.528, -22.673, 58.654, -2152.551, -713.385, -1126.825, -1198.112 
    -1, -14.666,  3.000,  3.235, -730.254, -2.325, -110.987, -1055.164, 318.504, 67.605 
    -1, 27.230, 23.000, 23.162, 443.000,  2.364, 88.182, -507.977, 137.624, 57.838 
    -1, -76.714, -25.000, -27.513, -788.221, -60.064, -56.627, -89.049, 314.207, 135.438 
    -1, -56.722, -11.000, -12.323, -338.639, 48.232, 267.137, -185.801, 40.528, -8.352 
    -1, -34.953, -2.000, -4.256, -252.677, -24.272, 188.723, -58.119, 42.862, -91.321 
    -1, -29.645, -11.000, -16.037, -494.595, -4.571, 771.701, -146.256, 19.230, 12.625 
    -1, -88.293, -24.000, -29.281, -603.706,  1.533, 35.760, -313.833, -59.672, -67.981 
     1, -96.370, -26.000, -28.323, -589.164, -10.210, 92.737, -50.938, 237.208, 118.205 
    -1, -23.185, -9.000, -14.135, -448.460, -197.850, -131.243, -95.072, -1454.816, -333.530 
     0, -69.620, -26.000, -43.990, -513.719, -56.186, -918.355, -583.291, 52.147, 145.827 
    -1, -89.706, -27.000, -41.856, -567.557, -64.946, 388.874, -177.418, 28.526, -92.932 
     1, -42.323, -10.000, -10.520, -326.086, 27.479, 216.990, 2034.465, -0.857, 92.275 
     0, -37.937, -7.000, -7.296, -401.124, -37.058, -6253.373, -89.802, -380.648, 32.851 
    -1, -63.041, -24.000, -29.906, -678.396, -20.756, 424.676, -2.058, 17.516, 34.261 
    -1, -75.974, -23.000, -24.545, -500.799, -60.389, 269.332, -137.160, 21.068,  8.646 
    -1, -74.921, -26.000, -30.490, -469.877, 19.977, 77.641, -101.219, 77.812, 38.760 
     1,  9.612,  0.000, -0.909, -130.860, -17.693, 100.336, 128.281, -28.891,  1.501 
     0, 45.669,  8.000, 12.311, 16.628, -90.159, -283.861, -101.370, -127.325,  2.867 
     0, 57.336, 14.000, 15.804, 266.317, -7.931, -879.732, -201.569, -44.508, -59.392 
     1, 20.782,  3.000,  2.006, -246.201,  4.384, 29.845,  1.168, -10.074, -52.841 
     1, 55.432, 20.000, 19.460, 316.123,  7.563, -851.307, -271.898, -144.318, -54.672 
     1, 16.181, -6.000, -7.636, -231.867, -14.549, -186.560, -57.628, -44.508, 43.970 
     1, 17.305,  4.000,  3.430, -266.854, -12.632, -180.284, 29.109, 56.002, 20.771 
    -1, 40.093, 12.000, 12.798, 599.337,  0.590, -853.107, -457.685, -766.894, -239.278 
     1,  5.797,  0.000, -2.909, -289.752,  6.930, 56.470, 44.745, -144.253, -101.315 
     1, 49.712, 17.000, 21.406, 146.362,  4.831, 367.778, 126.627, -187.089, -23.457 
    -1, -32.570, -4.000,  1.667, 122.590,  7.002, 701.202, 701.202, 48.181, 48.181 
     0, -27.483, 11.000, 14.325, -342.984, -129.517, 131.779, 156.620, 223.842, -57.565 
     1, 63.394, 19.000, 29.533, 60.410, 21.743, -354.981, -70.878, -48.806, 33.188 
     0, 39.861, 17.000, 25.750, -371.884, -4.906, -1398.637, -495.693, 60.049, 179.127 
     0, 94.944, 40.000, 47.795, 301.642,  1.869, -1022.240, -178.013, -48.806, 117.965 
     1, 116.458, 39.000, 54.012, 774.330,  0.698, -4.952, 190.657, -105.803, -321.116 
     1, 76.168, 26.000, 40.700, 448.841,  8.051, -1242.478, -263.416, -105.803, -321.457 
     1, 46.038, 21.000, 35.900, 175.765,  4.379, -1242.478, -422.047, -103.959, -57.870 
     1, 79.404, 20.000, 28.417, 118.588, -6.959,  5.081, 87.017, -41.215, -269.180 
