A_an4, fMs_an4, avg_FabsavgH_an4, C_an4, CnnC_an4, A_diff, fMs_diff, avg_FabsavgH_diff, C_diff, CnnC_diff
251.063, 131.904,  0.525,  6.000,  0.875, -231.355, -57.127,  0.247, -4.000, -3.375
207.916,  9.557,  0.046,  6.000, -1.375, -66.865, -4.880,  0.073, -4.000, -2.958
591.694, 21.223,  0.036,  6.000, -0.375, -234.833,  9.836, -0.042, -3.000, -3.458
12616.977, 428.451,  0.034,  5.000, -2.600, -138.143, -97.721,  0.707,  5.000,  6.267
503.977, 12.136,  0.024,  7.000,  0.250, -427.060, -7.539,  0.018, -3.000, -3.000
7291.615, 226.639,  0.031,  8.000,  1.700, 298.918, 107.631,  0.360,  1.000,  1.300
1383.759, 126.336,  0.091,  5.000, -2.375, -11.913,  4.343, -0.365,  0.000,  1.175
3627.412, 280.213,  0.077,  4.000, -1.000, 411.222,  7.114,  0.017,  6.000,  4.950
462.350, 37.418,  0.081,  4.000, -2.000, 83.824,  3.026,  0.036,  0.000, -2.250
 4.349,  0.000,  0.000,  3.000, -2.333, 13.003,  1.129,  0.087,  1.000, -2.042
455.863, 26.776,  0.059,  7.000, -1.500, 40.572, 64.304,  1.585,  3.000,  4.333
237.251, 50.512,  0.213,  5.000, -1.167, -10.478, -17.266,  1.648,  1.000, -0.833
379.916, 33.946,  0.089,  5.000, -1.500,  6.676, 22.667,  3.395,  1.000,  1.750
1502.004, 41.758,  0.028,  3.000, -6.250, 139.153, 15.913,  0.114,  8.000, 10.875
91.456, 14.164,  0.155,  7.000, -1.833, -10.080, -7.454,  0.739, -3.000, -1.667
133.994, 15.662,  0.117,  5.000, -0.300, 40.785, 21.411,  0.525, -1.000, -2.700
229.517, 22.077,  0.096,  5.000,  0.250, 55.277, 366.327,  6.627,  1.000, -1.450
769.330, 128.971,  0.168,  6.000,  0.800, 540.161, 43.607,  0.081,  1.000,  0.617
469.301, 56.059,  0.119,  4.000, -1.750, 215.789, -18.840, -0.087,  3.000,  2.833
610.208, 16.346,  0.027,  7.000,  2.143, -74.412,  6.443, -0.087,  0.000, -2.060
67.321, 56.644,  0.841,  1.000, -3.750, -57.607, 17.145, -0.298,  5.000,  3.625
185.714, 10.836,  0.058,  8.000,  1.357, -18.376,  2.025, -0.110, -1.000, -0.257
184.337, 47.130,  0.256,  7.000,  0.100, 23.033,  5.198,  0.226, -4.000, -1.600
1357.351, 46.151,  0.034,  3.000, -5.667, 833.321, 60.330,  0.072,  6.000,  8.889
157.971,  6.264,  0.040,  7.000, -1.500, 61.644,  2.658,  0.043, -2.000,  1.100
4109.541, 69.680,  0.017,  7.000,  1.429, -403.447, -2.217,  0.005,  2.000,  1.405
7837.310, 289.718,  0.037, 13.000,  7.800, -699.172, -112.245,  0.161, -3.000, -4.700
2520.755, 58.126,  0.023,  3.000, -4.167, -185.811, 15.770, -0.085,  5.000,  5.729
747.535, 28.319,  0.038,  6.000,  1.000, 78.157, -4.787, -0.061,  0.000, -1.500
776.309, 233.215,  0.300,  8.000,  0.300, 56.606, -179.256, -3.167, -2.000,  0.283
535.976, 30.887,  0.058,  3.000, -1.833, -358.576, -22.048,  0.061,  1.000, -1.417
4449.744, 170.839,  0.038,  4.000, -2.625, -90.554,  8.747, -0.097,  7.000,  8.325
289.501, 44.538,  0.154,  3.000, -3.167, -8.070, -24.613,  3.050,  4.000,  4.238
407.392, 53.474,  0.131,  1.000, -7.000, -92.723, -17.387,  0.188,  5.000,  5.583
158.496, 11.803,  0.074,  3.000, -7.500, -8.104, 24.916, -3.075,  0.000,  3.833
738.991, 93.050,  0.126,  7.000, -0.200, 41.032, 17.756,  0.433,  3.000,  4.263
633.481, 27.042,  0.043,  4.000, -2.167, 79.178,  2.295,  0.029,  5.000,  5.417
322.453, 59.908,  0.186,  7.000,  1.100, -28.757, -5.372,  0.187, -2.000, -2.600
232.384, 11.172,  0.048, 11.000,  3.375, -52.285,  2.298, -0.044, -5.000, -4.208
97.209, 14.129,  0.145, 10.000,  2.812, 66.408, -6.612, -0.100, -4.000, -2.938
496.284, 58.252,  0.117,  4.000, -4.250, -33.030, -21.623,  0.655,  7.000,  8.750
150.477, 12.232,  0.081,  6.000, -0.500, -82.971, -3.688,  0.044, -1.000, -3.333
108.557,  9.365,  0.086, 14.000,  7.682,  5.310,  0.072,  0.013, -10.000, -10.682
925.093, 136.434,  0.147, 14.000,  8.136,  3.462, 37.760, 10.906, -7.000, -7.636
52.223, 19.126,  0.366,  8.000, -1.167,  6.471, -3.691, -0.570, -2.000, -0.208
1029.471, 131.458,  0.128,  5.000, -1.100, 84.858, -20.908, -0.246,  7.000,  7.250
 5.167,  0.000,  0.000,  4.000, -4.250,  1.791,  0.000,  0.000, -1.000,  0.250
28.886,  5.730,  0.198,  4.000, -3.125,  1.475, 46.799, 31.730,  1.000,  0.875
138.233, 16.445,  0.119,  8.000,  1.688, -7.404,  8.150, -1.101, -1.000, -1.688
306.549, 36.437,  0.119,  4.000, -4.500, 65.769, -10.812, -0.164, -1.000, -1.167
228.041, 20.842,  0.091,  3.000, -3.667, -1.463, -9.755,  6.665,  2.000,  1.867
61.280,  2.847,  0.046,  4.000, -3.375, -11.713,  1.335, -0.114, -1.000,  0.042
250.998, 53.835,  0.214,  6.000, -1.167,  4.710, 11.184,  2.375, -1.000,  0.267
567.673, 40.341,  0.071,  5.000, -1.100, 113.078, 68.257,  0.604,  3.000,  3.100
3386.407, 208.708,  0.062,  6.000, -1.417, -50.569, 88.915, -1.758, -1.000,  0.317
128.237, 88.653,  0.691,  6.000,  0.333, -8.660, -57.928,  6.689, -2.000, -3.500
265.455, 25.777,  0.097,  6.000,  0.800, -184.207, -13.586,  0.074, -1.000, -2.800
190.909, 18.411,  0.096,  7.000,  0.714, 43.185, 24.592,  0.569,  1.000,  1.386
235.504, 38.260,  0.162,  6.000, -1.375, -6.430, -9.859,  1.533, -2.000, -2.125
773.849, 25.854,  0.033,  5.000, -2.125, -18.082, -12.611,  0.697, -1.000,  1.375
161.510, 14.292,  0.088, 10.000,  2.143, -62.635, -4.156,  0.066, -8.000, -5.393
941.855, 98.971,  0.105,  7.000, -5.000, -125.133, -20.683,  0.165, -1.000,  5.500
848.226, 31.569,  0.037,  6.000,  0.250, -123.768, -5.851,  0.047,  2.000,  2.750
766.169, 50.498,  0.066,  4.000, -7.125, -71.562, 316.371, -4.421,  2.000,  7.792
229.818, 14.183,  0.062,  8.000,  0.200, -85.874, 18.800, -0.219, -2.000, -1.500
133.866, 40.803,  0.305, 12.000,  1.571, -28.087, -31.077,  1.106, -7.000, -1.471
814.976, 96.741,  0.119, 11.000,  2.875, -41.224, -59.721,  1.449, -4.000, -3.042
1091.873, 95.802,  0.088,  5.000, -3.667, 193.676, 69.104,  0.357,  2.000,  3.881
326.340, 25.688,  0.079,  4.000, -7.667, 21.813, 25.035,  1.148,  1.000,  5.867
644.987, 32.565,  0.050,  6.000,  0.083, -79.599,  5.489, -0.069, -2.000, -2.833
229.262, 17.334,  0.076,  6.000, -0.167, -64.592, -5.465,  0.085, -1.000,  0.567
163.354, 45.478,  0.278,  3.000, -6.167, 68.996, -18.593, -0.269,  2.000,  4.567
620.775, 170.728,  0.275,  6.000, -0.500,  5.094, 17.386,  3.413, -2.000, -1.500
576.056, 21.331,  0.037,  4.000, -1.875,  9.122,  6.777,  0.743,  1.000,  2.275
717.593, 42.099,  0.059,  8.000,  0.812, 14.849, 25.873,  1.742,  0.000,  1.116
918.033, 112.061,  0.122,  7.000,  0.357, 114.034, 218.075,  1.912,  2.000,  0.929
28.330,  6.323,  0.223,  7.000, -1.500, -6.417,  8.848, -1.379, -6.000, -1.000
40.194,  2.702,  0.067,  8.000,  2.071, 30.608,  0.529,  0.017, -4.000, -2.738
297.593, 42.462,  0.143,  7.000, -0.700, -135.156, -14.434,  0.107, -3.000,  0.325
 4.603,  0.000,  0.000,  7.000,  2.000, 38.193,  6.512,  0.170, -6.000, -4.250
372.939, 13.807,  0.037,  4.000, -1.625, 45.396,  1.002,  0.022,  3.000,  2.696
438.349, 12.522,  0.029,  3.000, -3.500, -386.595,  1.932, -0.005,  1.000,  1.250
376.336, 28.190,  0.075,  4.000, -1.750, -77.239, -6.881,  0.089,  3.000,  0.750
154.891, 40.278,  0.260,  5.000, -1.000, 122.148, 16.453,  0.135,  4.000,  2.250
57.396,  4.427,  0.077,  5.000, -1.600, 23.465,  8.833,  0.376,  3.000,  0.600
553.181, 83.888,  0.152,  4.000, -1.875, -30.333,  5.662, -0.187, -4.000, -1.125
234.424, 23.663,  0.101,  3.000, -5.167, 270.826, 29.848,  0.110, -2.000,  2.167
201.710, 93.684,  0.464,  4.000, -3.375, 30.471, -61.707, -2.025, -1.000, -3.292
2092.847, 26.596,  0.013,  8.000,  0.400, -263.504, 18.816, -0.071, -2.000, -0.800
1631.261, 85.610,  0.052,  6.000, -2.375, 15.700,  1.377,  0.088,  0.000,  1.875
7333.648, 172.364,  0.024,  8.000,  1.571, -82.423, -61.874,  0.751, -1.000, -2.071
27.059, 17.699,  0.654,  4.000, -2.000, 29.802,  9.967,  0.334, -3.000,  0.250
283.317, 10.843,  0.038,  1.000, -4.250, 29.585, -2.302, -0.078,  4.000,  4.850
281.916, 14.206,  0.050, 13.000,  4.786, -97.787,  1.964, -0.020, -9.000, -6.911
64.529, 55.008,  0.852, 11.000,  3.750, -29.996, -15.516,  0.517, -8.000, -8.417
553.395, 37.956,  0.069,  5.000, -10.167, 16.070, 47.738,  2.971,  1.000,  9.750
983.075, 28.727,  0.029,  9.000,  2.357, 119.176, 137.106,  1.150, -2.000, -1.571
4037.133, 325.600,  0.081,  4.000, -4.333, -107.006, -191.095,  1.786,  9.000, 11.958
125.497, 21.967,  0.175,  4.000, -2.000, 45.815,  0.937,  0.020,  0.000,  0.250
22.534,  7.833,  0.348,  4.000, -6.875, 23.429, -1.544, -0.066, -1.000,  3.042
359.021, 34.851,  0.097,  4.000, -3.250, -27.982, 11.095, -0.397,  1.000,  0.375
1296.917, 56.480,  0.044,  4.000, -3.125, 62.037, 81.958,  1.321,  1.000,  1.925
178.659, 10.474,  0.059,  4.000, -1.500, -35.249, -7.598,  0.216, -3.000, -1.250
194.754,  9.967,  0.051,  6.000,  0.000, -95.562,  6.726, -0.070,  0.000,  0.333
398.002, 33.072,  0.083, 10.000,  3.556, -23.240, 38.163, -1.642, -6.000, -7.889
441.939, 74.676,  0.169,  5.000, -1.100, -149.764, -16.364,  0.109,  1.000, -0.200
283.514, 22.490,  0.079,  4.000, -2.875, 19.624, 12.594,  0.642,  6.000,  6.475
354.919,  6.867,  0.019,  8.000,  1.833, 92.437, 10.384,  0.112,  0.000, -1.958
 5.042,  0.000,  0.000,  6.000, -0.833, 49.801,  6.796,  0.136,  0.000, -1.833
154.114, 20.225,  0.131,  8.000,  2.000, -6.185, 45.664, -7.383,  1.000,  0.000
86.817,  5.263,  0.061,  5.000, -2.000, -21.368, -2.978,  0.139,  0.000, -1.667
224.887, 28.679,  0.128,  8.000,  0.071, -43.080, 24.671, -0.573, -3.000, -0.971
761.330, 10.392,  0.014, 16.000,  7.778, 105.488, 11.124,  0.105, -10.000, -8.278
44.167, 97.427,  2.206, 13.000,  6.214, 383.329, 53.404,  0.139, -9.000, -9.589
444.861, 113.894,  0.256,  9.000, -1.000, -22.638, -11.532,  0.509, -3.000,  1.875
533.712, 78.544,  0.147,  7.000, -0.857, -144.286, 134.421, -0.932, -1.000,  1.357
577.964, 12.157,  0.021,  7.000, -1.625, -366.034, -3.036,  0.008, -3.000, -0.250
2337.426, 209.438,  0.090,  7.000, -1.000, -65.546, -116.472,  1.777, -2.000,  0.600
354.171,  8.995,  0.025,  3.000, -3.333, 58.909, -1.943, -0.033,  3.000,  1.708
1450.810, 79.363,  0.055,  6.000, -1.625, 90.549, 122.066,  1.348,  0.000, -1.708
722.690, 30.776,  0.043,  6.000, -0.750,  3.124, 19.688,  6.302,  0.000,  0.250
2084.179, 70.036,  0.034,  7.000,  0.800, -112.516, -1.043,  0.009, -1.000, -0.717
395.204, 79.638,  0.202,  8.000,  1.583, -10.633,  9.788, -0.921, -4.000, -4.333
76.022,  9.339,  0.123,  6.000, -1.083, -27.601, -4.019,  0.146, -3.000, -2.250
92.420,  6.875,  0.074,  7.000,  0.500, 61.863, -0.596, -0.010,  1.000,  0.300
1003.557, 29.683,  0.030,  5.000, -0.400, 166.223,  4.027,  0.024,  2.000,  1.614
546.446, 148.262,  0.271,  3.000, -8.500, -223.070, -84.936,  0.381, -2.000,  4.500
254.373, 24.752,  0.097,  5.000, -1.500, 114.311, -5.045, -0.044,  2.000,  3.800
346.844, 131.415,  0.379,  6.000, -1.417, -169.143, -76.775,  0.454, -3.000, -3.750
245.327, 46.563,  0.190,  1.000, -3.250, -192.377, -19.508,  0.101,  0.000, -1.000
91.221,  6.778,  0.074,  1.000, -2.000, 36.340, 10.494,  0.289,  5.000,  1.375
514.841, 19.449,  0.038,  1.000, -3.250, -184.358, -8.592,  0.047,  5.000,  1.875
879.832, 35.437,  0.040,  4.000, -4.833, -328.409,  1.517, -0.005,  2.000,  2.833
74.672, 13.239,  0.177,  6.000, -0.100, -35.641, 126.750, -3.556, -3.000, -3.067
1472.210, 128.274,  0.087,  7.000,  0.500, -380.507, 15.626, -0.041,  0.000,  0.714
974.361, 39.977,  0.041,  9.000,  1.143, -24.189, -12.295,  0.508, -4.000, -3.243
1803.543, 50.769,  0.028,  1.000, -7.500, 65.191, 13.127,  0.201,  9.000, 10.650
1225.256, 112.138,  0.092, 13.000,  7.350, 59.844, -37.293, -0.623, -5.000, -5.537
387.709, 32.444,  0.084,  3.000, -9.250, -62.704, 24.371, -0.389,  2.000,  5.875
324.986, 43.647,  0.134,  6.000, -3.100, -76.758, -16.196,  0.211,  1.000,  3.350
2254.942, 157.099,  0.070,  3.000, -0.167, -87.790, -77.627,  0.884,  5.000,  1.229
11.584,  0.000,  0.000,  7.000,  0.400, 44.047,  7.065,  0.160,  0.000, -1.775
134.416, 47.154,  0.351,  5.000, -1.500,  7.955, -10.667, -1.341, -1.000, -3.750
1191.635, 38.399,  0.032,  4.000, -2.500, -96.930,  4.553, -0.047,  2.000,  0.750
130.876,  9.925,  0.076,  5.000, -5.833, 78.403, 12.752,  0.163, -1.000,  3.708
1921.188, 37.483,  0.020,  7.000,  0.417, 41.186, 10.301,  0.250,  0.000, -0.250
225.243, 18.956,  0.084, 10.000,  3.278, -148.516, 34.170, -0.230, -8.000, -10.528
544.365, 68.621,  0.126, 10.000,  2.556, -146.046, -49.958,  0.342, -3.000, -1.256
167.092, 31.242,  0.187,  6.000, -0.250, -2.285, -19.730,  8.636, -3.000, -3.250
1344.634, 48.661,  0.036,  4.000, -1.875, -153.485,  6.214, -0.040,  5.000,  5.804
1181.978, 94.099,  0.080,  6.000, -1.000, -233.610, -29.915,  0.128,  0.000,  0.750
466.372, 48.849,  0.105,  5.000, -0.600, -406.413, -12.064,  0.030, -1.000, -2.400
80.452, 60.927,  0.757,  8.000,  2.667, 159.275, 20.335,  0.128, -4.000, -5.042
289.237, 38.339,  0.133, 10.000, -0.250, -49.692, -8.591,  0.173, -6.000, -2.125
141.730, 31.889,  0.225,  6.000, -1.750, 210.872, -2.730, -0.013,  0.000,  2.417
746.839, 68.315,  0.091, 11.000,  2.357, -75.353, -22.912,  0.304, -7.000, -6.357
963.739, 62.683,  0.065, 15.000,  6.750, 32.217, -40.710, -1.264, -5.000, -3.583
115.765, 26.934,  0.233,  4.000, -1.875, 257.584,  5.744,  0.022,  3.000,  2.275
787.799, 32.292,  0.041,  5.000, -1.000, -345.251, -10.914,  0.032,  3.000,  2.000
1640.802, 124.065,  0.076,  4.000, -2.500, -80.188, -61.609,  0.768,  4.000,  4.083
6940.164, 233.807,  0.034,  4.000, -3.625, 87.210, -18.148, -0.208,  6.000,  5.569
842.291, 48.284,  0.057,  3.000, -4.250, 103.833, 107.075,  1.031,  1.000,  1.625
99.730,  3.034,  0.030,  8.000,  1.500, 90.569, 20.229,  0.223, -1.000, -5.500
309.691, 12.344,  0.040,  5.000, -5.500, 78.620,  7.691,  0.098,  0.000,  3.600
551.259, 32.469,  0.059,  7.000,  0.417, -87.458, 75.011, -0.858, -3.000, -4.792
2447.070, 168.404,  0.069,  4.000, -3.875, -149.444, -33.628,  0.225,  4.000,  4.625
67.639, 18.190,  0.269,  5.000, -1.000, 63.966, -13.319, -0.208, -4.000, -9.000
208.543,  5.616,  0.027,  5.000, -2.200, -113.941, -2.662,  0.023, -2.000, -4.800
2120.795, 50.371,  0.024,  4.000, -3.250, -193.621,  1.453, -0.008,  2.000,  4.167
6139.143, 93.774,  0.015,  4.000, -3.000, -239.877, -11.043,  0.046,  3.000,  3.143
463.584, 94.400,  0.204,  5.000, -4.000, -220.015, 25.258, -0.115, -4.000,  1.000
727.176, 57.438,  0.079,  3.000, -3.333, -105.773,  3.265, -0.031,  1.000,  2.583
1048.439, 187.651,  0.179,  6.000, -1.300, -83.882, -116.415,  1.388, -1.000,  0.800
1210.543, 88.886,  0.073,  4.000, -3.250, -204.170, -25.678,  0.126,  3.000,  4.550
167.462,  8.906,  0.053,  9.000,  3.214, 140.043,  8.857,  0.063, -3.000, -3.214
11.725,  0.000,  0.000,  5.000, -1.600, 44.977,  8.625,  0.192, -2.000, -0.067
328.736, 34.880,  0.106,  7.000,  0.357, 104.003, 26.206,  0.252, -2.000,  0.043
585.407, 138.648,  0.237,  5.000, -2.900, -123.638, -83.230,  0.673, -1.000, -2.350
188.968, 19.028,  0.101,  4.000, -1.750, -81.960, -14.303,  0.175,  1.000, -1.375
609.838, 36.563,  0.060,  3.000, -4.167,  8.146, 106.184, 13.035,  9.000,  9.524
1376.241, 100.313,  0.073,  6.000, -0.833, 56.392, 140.042,  2.483,  7.000,  6.458
51.900,  8.347,  0.161,  5.000, -2.500,  2.128, 11.464,  5.388,  4.000,  1.500
34.810,  5.513,  0.158,  4.000, -4.125, -26.935, -5.513,  0.205,  2.000, -1.708
298.557, 326.051,  1.092,  5.000, -2.750, -102.334, -297.258,  2.905, -2.000,  0.250
844.061, 222.637,  0.264,  3.000, -6.167, -411.781, -190.813,  0.463,  1.000,  6.167
1353.924, 49.040,  0.036,  5.000, -1.400, -521.937, -15.831,  0.030, -1.000,  1.275
324.582, 11.918,  0.037,  8.000,  2.688, -78.579, -1.019,  0.013, -4.000, -2.438
456.075, 53.474,  0.117,  5.000, -1.000, -221.981, -36.331,  0.164, -2.000, -4.167
809.197, 83.466,  0.103,  6.000, -0.500, -216.450, -34.892,  0.161, -3.000, -3.667
1347.711, 56.009,  0.042,  4.000, -2.250, 31.957, -13.921, -0.436,  3.000,  2.821
4033.807, 85.045,  0.021,  5.000, -2.500, -33.655, 62.799, -1.866, 11.000, 12.333
592.635, 60.402,  0.102,  4.000, -2.625, -89.036, -44.522,  0.500, -1.000, -1.708
84.077, 49.918,  0.594,  6.000, -1.300, 37.398, -15.451, -0.413,  1.000,  1.600
108.677,  4.083,  0.038,  5.000, -2.000, 90.739,  8.242,  0.091,  0.000,  0.500
84.204, 31.541,  0.375,  2.000, -6.333, 14.418, 31.960,  2.217,  2.000,  5.958
3060.830, 216.169,  0.071,  8.000,  1.400, 98.574, -16.512, -0.168, -2.000, -0.567
985.134, 67.247,  0.068, 10.000,  2.857, -17.614, 71.531, -4.061, -6.000, -6.357
1492.284, 67.451,  0.045,  4.000, -1.500, -42.769,  2.752, -0.064,  0.000, -2.000
234.285, 34.217,  0.146,  4.000, -5.000, -30.097, 36.200, -1.203,  0.000,  3.375
1386.567, 138.385,  0.100,  4.000, -0.875, -357.457, -82.928,  0.232,  1.000, -0.825
2575.686, 102.088,  0.040,  5.000, -1.400, 164.585, -11.489, -0.070,  3.000,  3.400
602.148, 44.143,  0.073,  6.000,  0.250, -48.184, -10.964,  0.228, -1.000, -0.850
600.975, 30.012,  0.050,  6.000,  0.375, -170.767, -16.492,  0.097, -2.000, -2.875
2679.832, 80.446,  0.030,  5.000, -1.333, 596.623, 76.290,  0.128,  3.000,  3.646
145.192, 76.216,  0.525,  4.000, -1.833, -37.701, -70.805,  1.878, -1.000,  0.333
320.715, 16.070,  0.050,  9.000,  1.500, 34.712, 21.279,  0.613, -2.000, -3.100
210.003, 40.135,  0.191,  7.000,  0.300, 80.749, -3.149, -0.039, -3.000, -4.550
141.279, 10.904,  0.077,  9.000,  2.188, 109.387,  1.088,  0.010, -4.000, -3.487
757.217, 29.758,  0.039, 13.000,  6.188, 34.198, -3.985, -0.117, -7.000, -7.588
1260.552, 97.742,  0.078,  7.000, -0.800, -69.572, -44.451,  0.639, -2.000, -1.200
23.677,  6.869,  0.290,  7.000,  0.429, 34.321, -1.287, -0.037, -2.000, -6.429
562.148, 18.019,  0.032, 10.000,  4.438, -168.577, -7.282,  0.043, -6.000, -7.938
287.528,  8.489,  0.030, 12.000,  5.458, 83.444,  6.711,  0.080, -6.000, -7.583
2140.827, 37.774,  0.018,  6.000, -0.917, -312.841, -4.639,  0.015, -1.000, -4.183
248.228, 61.483,  0.248,  4.000, -3.000, -125.631, -54.564,  0.434,  0.000,  2.250
458.063, 121.864,  0.266,  4.000, -2.833, 46.059, -103.166, -2.240,  2.000, -1.167
1032.771, 55.944,  0.054,  9.000,  2.500, 139.288, 66.989,  0.481, -4.000, -5.400
452.846, 83.894,  0.185,  4.000, -3.333, 67.707, -25.953, -0.383,  5.000,  6.405
584.202, 62.158,  0.106,  5.000, -0.100, -86.499, 25.489, -0.295, -4.000, -3.900
750.581, 127.355,  0.170,  9.000,  1.312, -180.105, -20.727,  0.115, -8.000, -2.812
185.292, 90.342,  0.488,  6.000, -0.417, 11.917, -70.632, -5.927, -6.000, -4.583
41.143, 10.674,  0.259,  3.000, -3.500, 665.016, 75.091,  0.113,  6.000,  5.083
1998.340, 124.943,  0.063, 11.000,  3.167, -573.694, 30.077, -0.052,  0.000,  0.690
203.285, 31.410,  0.155,  7.000, -1.200, 185.252,  1.030,  0.006, -3.000,  0.075
881.017, 117.912,  0.134, 11.000,  4.312, -432.549, -39.276,  0.091, -8.000, -7.146
72.841,  7.006,  0.096, 16.000,  8.250, 41.146, 38.141,  0.927, -12.000, -9.250
461.985, 65.852,  0.143, 13.000,  5.143, 34.366, -21.100, -0.614, -8.000, -5.518
40.539,  9.711,  0.240,  3.000, -4.000, 33.023, -0.703, -0.021,  2.000,  4.000
561.618, 28.155,  0.050,  3.000, -5.333, -0.863, 18.808, -21.802,  3.000,  6.333
109.155, 11.238,  0.103,  3.000, -4.333, 33.289, 129.111,  3.879,  0.000, -0.333
93.652, 39.822,  0.425,  4.000, -3.667, 12.171, -21.315, -1.751, -1.000,  0.333
287.025, 33.842,  0.118,  4.000, -4.500, 64.965, -19.173, -0.295,  1.000,  4.100
56.267,  4.703,  0.084,  4.000, -2.000, -19.738,  0.505, -0.026, -3.000,  1.500
1447.868, 38.433,  0.027,  5.000, -1.900, -90.509, -3.677,  0.041,  1.000,  2.100
83.139, 15.809,  0.190,  7.000,  0.357, 17.854, 12.145,  0.680, -4.000, -4.024
579.613, 42.705,  0.074,  6.000, -0.583, -129.811, 37.123, -0.286, -3.000, -1.083
532.248, 26.227,  0.049, 10.000,  3.000, 44.230, 18.435,  0.417, -7.000, -3.667
174.020, 34.396,  0.198, 11.000,  4.600, -3.201, 25.547, -7.982, -8.000, -4.933
75.185, 45.317,  0.603,  6.000, -1.167,  1.342, 20.522, 15.286, -1.000, -2.333
1725.998, 125.227,  0.073,  8.000,  1.500, 269.582, 50.108,  0.186,  8.000,  4.778
1523.246, 57.495,  0.038, 10.000,  4.150, -177.906, 37.207, -0.209,  1.000,  0.600
1140.413, 73.521,  0.064,  5.000, -1.900, -42.651, 17.707, -0.415,  4.000,  4.275
2384.532, 71.986,  0.030,  4.000, -0.625, -54.640, -2.646,  0.048,  4.000,  1.500
309.671, 19.028,  0.061,  6.000,  0.250, -68.265, -1.877,  0.027, -1.000, -1.375
2679.058, 203.707,  0.076,  3.000, -3.000, 81.097, -9.324, -0.115,  5.000,  4.500
1146.469, 106.879,  0.093,  3.000, -4.333, -180.026, 102.827, -0.571,  4.000,  0.208
207.296, 123.267,  0.595,  6.000,  1.200, -59.253, -86.951,  1.467, -1.000, -3.200
2271.535, 82.194,  0.036,  5.000, -0.100, 33.275,  1.490,  0.045,  1.000, -2.067
402.883, 37.404,  0.093,  7.000, -0.875, 27.013,  6.203,  0.230,  1.000,  1.458
128.904, 22.616,  0.175,  4.000, -1.500, 42.531,  3.225,  0.076, -1.000, -5.667
 5.778,  5.403,  0.935,  5.000, -1.200,  2.261, -4.819, -2.132, -4.000, -3.300
427.063, 30.735,  0.072,  6.000, -2.375, 42.342, 71.503,  1.689, -1.000,  3.075
196.516, 26.073,  0.133,  5.000, -2.400, -57.834,  3.983, -0.069,  0.000,  1.150
40.116, 10.710,  0.267,  6.000, -1.600, 53.649,  3.939,  0.073, -2.000,  0.100
 3.918,  0.000,  0.000,  3.000, -4.500, 43.835, 93.701,  2.138,  3.000,  4.500
184.562, 19.832,  0.107,  4.000, -6.333, -61.284, 42.297, -0.690,  1.000,  2.333
595.327, 12.700,  0.021,  3.000, -6.167, 84.920, 18.423,  0.217,  2.000,  3.667
2149.655, 220.874,  0.103,  4.000, -4.333, -360.826, -86.991,  0.241,  2.000,  4.033
573.742, 198.436,  0.346,  6.000, -0.833, -49.243, -21.531,  0.437, -3.000, -1.833
548.971, 30.678,  0.056, 16.000,  9.000, 521.439,  4.629,  0.009, -4.000, -7.375
1089.609, 102.569,  0.094,  9.000,  0.812, 59.481,  0.599,  0.010, -5.000, -3.062
196.248, 11.374,  0.058,  9.000,  0.083, -69.895,  1.467, -0.021, -1.000, -4.417
319.114, 29.516,  0.092,  7.000, -1.800,  8.384, 26.598,  3.172, -3.000, -3.325
290.659, 24.995,  0.086,  6.000, -2.625, -14.034, -15.969,  1.138, -1.000,  1.925
447.801, 28.667,  0.064, 13.000,  4.375, -28.180,  9.689, -0.344, -7.000, -3.875
889.817, 36.024,  0.040,  3.000, -9.250, 137.701, 46.846,  0.340,  4.000,  9.893
275.811, 24.483,  0.089,  6.000, -1.400, -60.457, 17.905, -0.296, -1.000,  0.400
140.306, 13.125,  0.094,  3.000, -5.833, 239.229, 62.191,  0.260,  7.000,  7.250
43.251,  6.477,  0.150,  9.000, -0.214, -21.479, 31.219, -1.453, -6.000, -3.286
121.983, 38.955,  0.319,  6.000, -2.833, -67.263, -3.898,  0.058, -3.000, -1.167
