move_left ,gV_diff_an4, gF_diff_an4 ,gFnnF_diff_an4, gMs_diff_an4, fMs_an4_left, FnnF_A_maxdec, FnnF_A_avgdec, FnnF_fMs_maxdec, FnnF_fMs_avgdec
     0,  8.036,  3.000,  8.411, 35.900,  5.877, 973.187, 121.063, 174.951, 93.812 
    -1, 10.468,  3.000,  5.802, 34.771, 12.284, 396.423, -357.994, 240.322, 77.011 
    -1, -34.310, -12.000, -16.100, -116.272, -3.705, -1399.549, -847.501, -142.940, -74.465 
    -1, -2.789, -1.000,  2.834, 30.934, 12.037, -411.479, -13.645, 117.517, -10.232 
    -1, -35.119, -10.000, -11.450, -44.385,  0.164, -91.352, -214.112, -345.065, -21.990 
    -1, -13.335, -9.000, -6.759, -125.285, -5.214, -982.765, -484.282, -59.473, -22.011 
     0, 95.629, 70.000, 78.672, 1340.915, 20.729, -5667.897, -926.662, -1185.516, -212.254 
     1,  5.930, -6.000, -9.921, -62.985, -5.676, -346.738, 559.972, -163.082, -33.746 
     0, -27.590, -13.000, -17.850, -92.307, -2.618, 726.535, 177.066, 232.829, 69.455 
     0, 51.885, 14.000, 22.209, 343.942, -3.657, -83.665, -367.859, -1233.974, -270.305 
     0, -41.244, -12.000, -13.725, -80.315, -3.861, 136.745, 46.684, 146.657, -8.016 
     0, -2.325, -4.000, -1.225, -25.468, 12.065, -233.944, -340.085, -82.843, -19.140 
    -1, 159.865, 65.000, 73.644, 2254.507,  0.140, -1225.599, -216.037, -57.224, 21.863 
     1, -13.503, -2.000,  2.483, 11.374, -6.595, 211.597, 103.927, -408.272, -111.978 
     0, 38.605,  9.000, 18.736, 351.308, -11.840, -1168.556, -304.360, -1170.767, -291.388 
    -1, -70.101, -26.000, -39.351, -182.477, 11.681, -101.820, -320.228, 140.397, -178.446 
     0, -62.326, -22.000, -28.818, -207.018, -0.002, -71.183, -206.558, 325.562, -127.248 
    -1, -51.515, -27.000, -36.803, -347.884,  5.141, -1280.839, -570.610, -53.418, -300.531 
    -1, -26.923, -6.000, -9.859, -176.565, -0.723, 1119.729, 79.134, 292.485, -61.737 
    -1, -48.923, -25.000, -34.511, -295.437, -39.813, -210.064, -360.489, -359.357, 128.344 
    -1, -51.873, -15.000, -19.636, -201.540,  3.703, 511.064, -81.603, 216.467, 49.046 
     1, -21.692, -4.000, -3.413, 11.965,  4.113, 184.101, 140.529, 113.219, 83.498 
     1, 24.196,  4.000,  2.442, 116.796, 51.350, -240.826, -142.124, -13.711, -22.538 
     1, 20.849,  7.000,  9.150, 57.889, -9.956, 468.039, 639.484, -127.847, -41.927 
     0,  4.873,  4.000,  6.858, 148.885,  2.707, -232.116, -140.471, -491.792, -94.573 
     0, -36.035, -6.000, -6.136,  5.017,  0.000, -243.828, -117.910, 54.003, 40.492 
     0,  6.794, -8.000, -8.350, -176.571, -6.456, -2087.101, -494.722, 88.545, 174.323 
     1, -10.227, -9.000, -8.941, 50.169, -2.802, -35.202, -35.975, -14.334, 44.632 
     1, 46.207, 19.000, 21.919, 448.204, 16.348, 464.373, 433.235, -249.981, -45.284 
     1, -4.011, -3.000, -1.026, 15.862,  0.249, -6.506, 96.074, -361.606, -122.514 
     1, -27.082, -8.000, -7.183, -8.494, -8.276, -277.059, -23.906, -491.792, -69.108 
     1, 95.673, 16.000, 17.511, 1017.971, 10.262, -1885.670, 39.495, -235.387, -48.280 
     1, -10.602,  1.000,  3.769, 57.732,  0.000, -188.062, 17.692, -436.832, -148.798 
    -1, -28.094, -8.000, -6.183, -33.659, -1.411, -15.466, -20.946, 187.925, 73.069 
     1, -16.089, -2.000, -2.239, 51.547,  2.652, 401.450, 162.005, 218.447, 62.384 
    -1, -48.614, -11.000, -8.517, 27.492, -10.288, 475.694, 91.360, -28.971, 40.155 
     0, -35.384, -8.000, -6.350, 16.523, -10.753, 445.050, 88.211, -83.195, -5.855 
     1,  8.478,  4.000,  7.483, 127.823,  4.921, 464.373, 169.291, 33.235, 60.698 
    -1, 18.151,  2.000,  1.143, -54.100,  2.187, 858.467, 325.887, 80.589, 67.273 
     1, 53.421, 10.000, 10.200, 144.275, 15.258, 1002.355, 465.218, -589.503, -468.419 
     1, 87.115, 22.000, 24.519, 460.487, -8.827, 682.790, 338.392, -67.229, -119.998 
     1, 54.121,  9.000, 10.500, 257.924,  3.675, 858.467, 325.652, 80.589, 214.616 
     1, 104.246, 27.000, 28.938, 495.216, 132.980, -320.596, -195.294, -855.021, -71.604 
     1, 14.047,  3.000,  4.125, -59.033,  0.147, -59.318, 35.214, -44.747, 35.511 
     1, 100.179, 31.000, 34.472, 501.593,  3.610,  7.084, 764.976, -2.973, 102.598 
    -1, 14.620,  2.000,  1.429, -33.905,  0.000,  7.084, 46.452, -7.501, 45.679 
    -1, 32.667,  8.000,  3.077,  3.101,  3.303, -59.243, -21.508, -43.796, 18.741 
    -1, 89.416, 21.000, 19.500, 175.941,  6.484, 32.563, 1042.868, -21.097, 87.989 
    -1, -6.493,  2.000,  1.590, 97.394,  7.029, -129.856, -3.744, 133.887, 54.264 
     0, -22.515, -4.000, -6.744, 92.911, -7.942, 307.414, 64.408, 660.762, 167.713 
    -1, -8.799,  9.000,  8.287, 177.431,  5.371, 289.755, 168.534, 649.009,  3.593 
     0, 28.994, 21.000, 21.952, 277.000, 17.456, 70.513,  6.461, 463.757, 155.658 
     0, 52.436, 25.000, 24.949, 268.326, 15.619, 122.037, -44.836, 501.464, 83.358 
    -1, -28.818, -9.000, -11.827,  6.890, -0.427, 222.155, 222.155, 695.939, 695.939 
     1, -13.235, -3.000, -4.077, 104.734, -9.404, 289.755, 70.181, 676.067, 233.428 
     0, -8.103,  1.000,  0.137, 88.742, 17.471, 411.866, 158.293, 649.009, 513.417 
     1, -27.709, -5.000, -13.827, 17.056, -3.643, -385.040, -135.595, 462.500, 140.847 
     1, -20.399, -5.000, -11.452, 68.303, -2.767, 198.503, 47.125, 640.714, 247.351 
     0, -3.156,  1.000, -2.220, 133.778, -1.961, -385.040, -74.555, 462.500, 163.702 
    -1, -85.267, -16.000, -24.314, -181.360, -13.107, 169.323, -102.158, 56.598, 286.255 
    -1, -45.390, -9.000, -15.214, -444.198, -5.638, -993.304, -245.302, -686.941, 55.639 
     1, -39.015, -4.000, -4.891, -134.334,  3.516, 275.408, -192.064, 585.080, 144.511 
     1, -57.897, -13.000, -17.964, -434.781, -7.207, -1045.755, -561.068, -397.060, -261.462 
    -1, -69.777, -15.000, -18.548, -198.663,  4.211, 206.698, 119.170, -322.506, -284.355 
     0, 12.021,  4.000,  4.629, 71.814, -5.494, 311.923, 237.524, 396.518, 87.077 
     0, -13.822, -4.000, -5.632, -15.316, -8.159, -84.134, -26.033, 256.457, 95.722 
     1, 45.376,  5.000,  4.868, 463.843, 60.110, -801.799, 67.073, -172.556,  5.764 
    -1,  1.196,  0.000, -0.947, 66.848, -10.035, -1174.414, -207.572, 408.998, 108.665 
     1, 22.158,  3.000,  1.096, 121.046,  9.290, 285.947, 51.744, 252.492, 47.022 
     1, 99.614, 71.000, 74.891, 1376.829, 28.413, -1244.694, -44.816, -3.891, -53.914 
    -1, -18.657, -5.000, -7.417,  0.947, -41.960, 96.719, 69.523, 323.654, 109.887 
     1,  4.504, -4.000, -2.698, 18.164,  7.046, 566.024, 336.729, 93.386, 87.062 
     1,  2.134, -4.000,  0.035, 73.927,  5.754, 27.016, 180.406, -13.857, -0.247 
     0, -31.134, -8.000, -6.904,  2.061, -1.310, 62.702, 60.321, 304.396, 94.149 
     0, -35.835, -9.000, -13.332, -38.036, -0.401, 444.144, 144.528, 252.492, 188.415 
    -1, -26.055, -11.000, -13.132, -247.336,  0.000, -801.799, -334.240, 408.675, 297.560 
    -1, -32.227, -5.000, -12.172, -171.659, 15.681, -516.080, -545.153, 321.197, 95.482 
    -1, -17.005,  2.000, -0.693, -121.345, -8.577, -516.080, -430.856, 293.936, 51.417 
    -1, 11.016, 10.000, 11.486, 45.161, -21.327, 497.618, -722.263, -93.261, -185.029 
    -1, -2.562,  2.000,  0.885, -86.737, -23.362, 880.302, -71.768, -864.816, -15.773 
    -1, -22.023,  5.000,  5.321, -98.807, -0.281, 466.937, 325.810, 165.553, 27.278 
    -1, -43.661, -10.000, -20.303, -162.183,  0.000, 186.759, -834.299, -296.991, -236.023 
     0, -41.831, -9.000, -10.963, -123.160, -7.774, 28.809, -1193.410, 341.324, 194.747 
     0, 40.335,  6.000,  6.534, 153.272, -0.727, -1698.855, -395.718, -642.655, -484.483 
     1, 43.056, 14.000, 12.725, 27.939,  1.420, -812.635, -82.238, -323.473, -125.180 
     1, 21.885,  8.000,  7.958,  9.794,  1.451, -472.854, -0.926, 88.083, 58.783 
     1, -17.472, -11.000, -17.475, -42.371,  0.000, 198.828, 80.302, -44.285, -12.271 
    -1, 16.190,  0.000, -2.750, 46.383, 11.526, -1050.856, -463.986, 62.525, -32.742 
     0, 49.595, 17.000, 18.398, 133.075,  0.324, 119.743, 107.185, 68.008, 241.787 
     1, 36.021,  8.000,  9.208, 97.084, 13.637,  1.071, 75.737, -72.603, -66.076 
     0, 17.640, -4.000, -8.208, -124.590,  3.773, -802.570, -104.351, -276.286, -97.060 
     1, -6.240, -6.000, -9.675, -45.499,  0.000, 32.649, 87.799, 268.288, 63.919 
     1, -18.793, -9.000, -11.018, -41.404, -16.153, 398.079, 181.086, -74.761, -17.394 
     0, 23.193, -3.000, -5.413, -52.096,  0.000, -240.668, -50.315, 261.109, 360.981 
    -1, -9.816, -1.000, -3.339, 21.865, -16.341, -120.186, -109.946, -47.663, -74.887 
     1, 20.972,  9.000, 12.904, 69.942, 37.175, -657.038, -84.473, 180.877, 96.017 
     1, 82.059, 27.000, 34.861, 363.881,  4.145, -1866.839, 91.676, 39.214, 438.569 
     1, 33.240, 13.000, 16.089, 76.042, -5.721, 306.365, 192.749, -1163.054, -251.499 
     0, 78.164, 18.000, 24.067, 545.540, 15.068, -6517.351, -995.782, -728.583, -62.179 
     1, 90.957, 37.000, 42.242, 512.513, 20.826, 137.410, 293.757, 76.205, 157.748 
     1, 11.067,  4.000, -3.974, 25.685,  3.232, -363.636, -56.803, 74.957, 11.078 
     1, 107.822, 23.000, 24.363, 509.155, 12.109, -1408.100, -415.347, -210.647, -107.004 
     1, 69.160, 27.000, 28.636, 397.707, 17.828, -1680.009, -1006.600, 211.966, -47.445 
     0, 22.500,  2.000,  2.450, -57.266,  6.207, -763.012, -275.863, 131.402, -83.001 
    -1, 10.462,  1.000,  3.194, -5.698, -0.843, -293.642, -308.473, 20.106, -15.900 
    -1, 72.883, 19.000, 16.237, 465.921, -1.176, 616.346, -210.777, 50.207, 20.171 
    -1, -51.492, -6.000, -2.333, 15.566, -15.531, 690.944, -841.245,  1.373, 29.049 
     0, 147.846, 48.000, 58.942, 1310.887, 74.413, -3149.177, -1809.300, -499.486, -295.015 
    -1, 25.987,  4.000,  9.875, 40.129,  8.018, -441.222, -687.454, -185.913, -137.150 
    -1, 59.636, 15.000, 23.026, 143.691, 11.959, -1692.976, -1395.000, -433.601, -201.229 
     0, 55.985, 17.000, 17.949, 187.124, 45.268, -85.474, 11.315, -250.716, -79.000 
     0, 75.886, 16.000, 10.303, 63.558, -6.455, 91.286, 79.559, 24.981, 84.265 
     0, 54.807, 13.000,  9.640, 72.864,  4.870, 80.026, 36.376, 121.635, 38.960 
    -1, 53.213, 16.000, 16.619, 32.626,  7.137, 195.418, -62.422, 116.281, 129.369 
    -1, -4.972,  1.000,  6.582, 126.607,  2.635, 21.287, 103.679, -187.994, -107.398 
    -1,  7.104,  3.000,  7.404, 71.421, -12.696, -486.356, -148.533, -96.639, -59.418 
     1, 34.409,  4.000,  6.742, 29.437, 23.823, 897.250, 801.328, -660.666, -108.584 
     1, 10.435,  3.000,  8.216, 99.707,  0.000, 785.786, 410.997, -170.473, -91.052 
     1, -9.461, -5.000, -3.596, 75.714,  0.000, 919.836, 303.893, 25.306, -164.481 
     1, 132.761, 48.000, 51.269, 663.855,  5.781, -87.934, 501.543, -426.638, -252.615 
     1,  5.400,  2.000,  2.487, 90.833, 49.192, 559.598, 164.140, -107.686, -62.994 
     1,  6.283,  4.000,  5.389, 78.292,  0.000, 909.776, 334.413, 56.030, -64.742 
     1, 52.720,  6.000,  4.417, 146.420, 16.791, 647.493, 581.829,  0.437, -62.805 
    -1, -17.745, -6.000, -9.528, -73.365,  5.092, -1189.352, -486.626, -23.652, -4.104 
     0, 13.117,  9.000, 10.648, 84.267, -18.213, 241.543, 24.479, -1817.713, -330.546 
    -1, -8.677, -4.000, -2.659, -42.653, -6.509, -556.289, -52.911, 456.630, 110.276 
    -1, -23.122, -9.000, -9.833, -58.114, -3.471, -438.694, -202.961, 94.102, 101.846 
     0, 13.097,  5.000, 11.838, 125.816,  1.217, -198.106, -192.069, -526.930, -17.696 
     0, 32.998,  4.000,  4.192,  2.250,  2.201, -61.160, -52.764, 393.000, 116.153 
    -1, -34.571, -10.000, -14.819, -31.952,  4.033, -78.568, -202.299, 691.530, 372.159 
    -1, 37.600, 16.000, 21.438, 107.800, 38.617, -59.989, -126.456, -526.930, -148.728 
    -1, 11.920,  1.000,  3.529, 11.556, -1.868, -16.755, -163.510, 354.262, 72.803 
    -1, 17.891, 17.000, 20.741, 134.038, -16.596, 40.854, 36.183, -1182.532, -165.081 
     0,  9.200, -1.000, -3.180, -111.593, -12.731, -2532.324, -896.140, 25.242, -26.512 
     1, -47.774, -13.000, -17.544, -54.931, 11.308, 453.110, 209.506, 513.177, 290.568 
    -1, -10.436,  3.000,  8.056, 42.332, -0.059, -198.106,  2.104, 633.413, 329.538 
    -1, -10.063, -3.000, -1.411, -46.924,  1.766, -979.327, -110.705, 278.232, 82.837 
     1, 25.513,  9.000, 10.944, 86.556, 22.575, -956.804, -188.867, 32.735, 61.786 
     0, 44.648, 26.000, 30.101, 316.834, -6.839, -2361.216, -111.577, -143.267, -59.806 
    -1, 40.424, 14.000,  7.400, 147.375,  5.503, -1077.127, -1045.165, 93.564, 95.450 
    -1, -10.762,  0.000, -4.000, 105.830, -8.912, -621.294, -1032.439, 149.945, 163.928 
     1, -12.612,  2.000,  1.976, -117.025,  0.000, 1211.309, 803.957, 783.022, 312.821 
    -1, -38.234, -5.000, -3.952, -49.231, -16.134, 1378.048, 589.340, 772.358, 225.319 
     1, -11.142,  2.000, -1.697, -31.918,  0.000, 378.418, 378.418, -134.190, -134.190 
    -1, -11.966,  6.000,  3.733, 68.867,  0.832, 335.348, -150.256, -9.225, 40.959 
     1, 10.473,  0.000, -0.727, -266.015, -5.348, -1098.256, -407.609, 23.196, 65.159 
     0, 27.100,  6.000,  8.802, -80.466, -29.455, 34.019, 177.452, 142.463, 51.430 
     0, -11.751, -5.000, -0.394, -60.077, -6.767, 216.688, 111.019, 189.652, 76.149 
     0, -5.327, -2.000, -6.172, -114.347,  2.715, -313.895, -691.328, -419.664, -154.210 
     1, -11.842, -5.000, -12.227, -48.197,  6.719, -698.651, 784.451, 109.404, 84.564 
     1, 68.115, 12.000, 16.881, 270.581,  0.027, -1098.256, -64.934, 23.196, 63.662 
     0, 208.505, 84.000, 92.136, 2101.449, 11.207, -884.622, -51.843, -33.088,  0.739 
     1, 18.416, -1.000, -1.727, -135.759, -5.678, 511.095, 133.466, 189.767, 102.998 
     1, 117.826, 29.000, 35.898, 516.923, -3.529, -313.895, 165.378, -327.859, -28.107 
    -1, -37.571, -6.000, -13.982,  4.442, -5.922, -53.410, -140.096, 88.884, 53.303 
    -1, -30.771, -9.000, -11.886, -411.831, -21.372, 228.495, -321.338, -29.697, -119.107 
    -1, -27.140, -9.000, -13.795, -414.571, -0.571, 1019.404, 177.937, 88.074, 72.032 
     1, -85.321, -21.000, -21.913, -566.421, -50.512, 836.188, 157.718, -14.301, -83.792 
    -1, -59.576, -19.000, -25.696, -541.166, -3.505, -200.561, -165.079, -688.042, -103.307 
    -1, -108.223, -26.000, -33.813, -519.250, -19.733, 391.617, 154.124, 2031.538, 554.841 
    -1, -76.725, -22.000, -27.946, -667.563, -26.799, -850.573, -551.672, 889.928, 95.991 
    -1, -54.457, -19.000, -25.030, -571.630, -7.186, -1258.436, -582.614, 1310.207, 160.309 
    -1, -96.481, -25.000, -37.946, -539.485, -10.130, -554.811, -367.628, 1881.994, 595.161 
    -1, -97.360, -22.000, -21.168, -514.853, -12.246, -662.772, -523.102, 83.991, 64.324 
    -1, -38.736, -12.000, -17.350, -428.627, -12.243, -270.552, 83.217, -115.580, 16.160 
    -1, -75.994, -26.000, -40.413, -637.679, -17.873, -134.832, -141.525, 80.592, 22.413 
    -1, 16.191,  4.000,  0.187, 107.656, -9.868, -32.908, -531.532, -879.981, -250.217 
    -1, -29.304, -6.000, -6.668, -111.211, -5.551, 99.573, -119.753, -17.261, -41.812 
     1, -43.468, -12.000, -12.541, -112.325, -0.288, 98.043, -121.954, 199.210, 88.702 
    -1, -17.232, -4.000, -7.633, -97.211, -11.459, -559.278, -226.672, -893.282, -195.365 
     0, -41.177, -8.000, -8.608, -121.504,  8.425, -55.154, -128.651, -105.519, -28.520 
    -1, 30.915,  8.000,  4.219, -46.304, -3.897, -677.933, -237.874, -661.748, -324.688 
     0, -22.715, -6.000, -7.759, -127.986, -8.274, -52.828, -63.293, 147.744, 11.792 
    -1, -12.442, -4.000, -5.710, -97.647, -12.277, -108.865, -79.717, 47.788, 34.622 
     0,  6.086,  0.000, -4.118, -76.990, -2.085, -518.941, -23.350, 156.201, 52.592 
     1, 24.899,  8.000,  1.067, 116.818, -1.273, 271.445, 383.218, -425.682, -27.558 
     1, -3.148, -1.000, -3.156, -49.500,  5.021,  2.834, 152.001, -425.111, -243.899 
     1, -13.221,  2.000,  0.150, 28.495,  7.000, 573.714, 509.794, 103.535, 32.914 
     1, 11.002,  7.000,  6.459, 45.787,  7.684, 968.325, 466.505, -5.000, 76.980 
     1, 126.513, 44.000, 44.407, 685.370, 26.175, -344.558, 190.168, -48.591, 49.296 
     1, -3.608,  0.000, -2.500,  4.286, -0.694, 140.467, 79.736, 78.210, 159.197 
     1, 27.952, 10.000, 11.167, 111.099,  8.448, 97.449, 688.500, -37.769, 13.778 
     1, 48.081,  6.000,  7.833, 32.089,  4.705, 134.301, 654.195, -37.769, 14.178 
     1, 31.749,  8.000,  9.881, 54.002,  4.954, 219.795, 683.454, 83.907, 37.593 
     1, -15.015, -2.000, -5.486, -4.473, -4.207, 219.522, 145.834, -513.236, -175.013 
    -1, -20.113, -16.000, -21.296, -119.914, -2.079, 145.115, -111.549, 43.321, -65.310 
     1, 15.598, -14.000, -13.912, -282.611,  2.058, 236.816, 213.775, -79.311, -140.438 
     0, 17.892, -11.000, -17.796, -177.890, -8.895, -983.530, -281.013, -433.072, -73.877 
     1,  8.786, -15.000, -15.130, -66.791, 10.634, -95.079, 204.741, 17.018, -111.715 
    -1, -32.127, -20.000, -21.725, -138.547, -27.753, 305.330, 88.543, 161.400, -69.616 
    -1, -21.457, -17.000, -22.196, -132.096,  1.914, -529.421, -270.993, 58.394, 39.512 
     1, 14.593, -14.000, -18.681, -10.607, -0.564, -360.756, 448.633, -742.977, -275.420 
     1,  2.640, -13.000, -13.582, -134.284,  5.097, 122.151, 384.387, -56.522, -17.173 
    -1, 12.431, -12.000, -15.163, -173.321, -8.525, -257.987, -57.988, 235.846, -71.073 
    -1, -28.856, -15.000, -18.213, -126.248, -11.392, -517.851, -196.562, -145.070, -55.880 
     0, 37.839, -2.000, -2.096, -67.189,  2.329, 75.479, -105.708, -128.339, 16.193 
    -1, -11.641, -15.000, -18.463, -188.724,  1.046, 93.923, -47.431, 114.746, 34.892 
     0, 80.496, -1.000, -4.450, 188.724, -1.794, -257.987, -142.824, -982.289, -275.804 
     0, 29.753, -7.000, -10.746, -74.780,  0.928, -1342.016, -485.754, -459.909, -114.189 
    -1, -39.166, -20.000, -30.439, -84.906, -3.884, -163.273, -135.140, -809.748, -371.354 
     0, -20.407, -18.000, -27.630, -141.043, -0.884, 11.941, -188.567, -2019.604, -616.778 
     0, -20.958, -19.000, -24.921, -102.780, -9.193, -177.173, -156.117, -141.820, -136.663 
     1, -6.106, -17.000, -19.796, -83.729, -6.358, 50.196, 46.442, -321.384, -80.061 
     0, 48.606,  8.000,  9.561, 224.970,  0.382, -237.629, -150.235, -1937.406, -380.936 
    -1, -12.752, -16.000, -22.569, -186.549, -8.824, -455.135, -296.356, -52.632, -55.624 
    -1, 139.549, 10.000, 10.866, 1350.774, -8.702, -174.394, 336.668, -313.335, -161.609 
    -1, 14.651, -11.000, -12.046, -105.197,  0.744, -390.381, -213.902, -91.274, -70.411 
    -1, -16.852, -16.000, -21.660, -126.360, -4.070, -237.629, -201.053, 16.863, -1.143 
     1, -11.641, -16.000, -17.569, -77.522, -4.838, -58.711, 201.584, -13.957, -128.052 
     0, 19.572,  4.000,  4.700, 12.114,  4.527, -309.820, -121.345, -262.513, -114.548 
     0, 77.316, 26.000, 31.031, 139.472,  5.595, -288.203, -57.993, -164.278, -113.275 
     0, 64.925, 16.000, 15.182, 34.001,  2.717, -4.625, 33.399, -199.521, -57.974 
     1, 49.724, 12.000, 15.500,  9.960,  1.399, 44.842, 92.458, 624.611, 128.035 
     1, 61.491, 14.000, 17.500, 14.399, -3.008, -309.820, 67.335, 374.106, 103.349 
    -1, 98.677, 24.000, 29.033, 175.425,  3.496, -288.203, -26.004, 415.089, 40.707 
     0, -6.320,  3.000,  0.056, 66.613,  0.529, 191.826, 103.694, 56.180, -44.722 
     1,  5.410,  7.000,  4.859, 64.191,  4.189, 501.872, 269.513, 33.088, -18.557 
     1, 48.440, 19.000, 15.247, 269.680, 57.387, 97.525, 104.339, -122.879, -152.982 
     0, 37.547, 11.000, 12.603, 52.088, -0.677, -56.809, 90.471, -149.061, -29.441 
     1, 91.875, 28.000, 38.200, 342.016, -3.299, 277.377, 537.220, 389.425, 431.389 
     0, 43.056, 14.000, 19.429, 54.177,  1.242, 194.295, 243.064, -1433.882, -353.431 
     1, 87.980, 19.000, 27.407, 523.674,  8.913, 45.574, 332.905, -155.474, 343.264 
    -1, 100.773, 38.000, 45.581, 490.648,  8.506, 157.208, 313.234, -270.828, -8.190 
     1, 11.557,  2.000,  3.057, -44.814, -3.207, -616.720, -303.043, -374.344, -245.993 
    -1, 99.893, 20.000, 28.040, 236.307,  3.066, -617.247, 168.969, -360.128,  6.347 
     1, 56.687, 19.000, 24.283, 126.723,  8.020, -611.251, -117.396, -394.825, -251.373 
     1, 59.835, 20.000, 26.920, 216.378,  1.498, 156.567, 159.861, -33.205, -60.163 
     1, 74.989, 20.000, 25.880, 176.563, 12.650, 146.477, 300.189, -14.603, 159.779 
     1, -44.911, -12.000, -7.206, -86.087, -1.225, 17.413, 141.919, 82.918, 110.082 
    -1, -26.968, -6.000, -2.125, -77.637, -12.251, 226.434, 235.950, 669.687, 160.096 
    -1, -36.459, -11.000, -8.812, -128.874, -29.012, -439.632, -138.780, 196.539, 156.907 
     0, 51.265, 18.000, 18.449, 595.187, -8.938, -1896.224, -318.073, -590.679, -103.737 
    -1, -9.674, -2.000, -2.050, -41.421,  3.042, -859.839, -70.270, 627.669, 112.554 
    -1, -51.268, -13.000, -10.978, -124.490, -1.223, -8.422, -81.908, 424.964, 146.746 
     0, -36.326, -8.000, -6.812, -51.081,  1.521, -8.422,  1.526, 779.306, 157.266 
    -1,  8.329,  7.000,  9.722, 209.646,  2.902, 186.535, 234.104, 119.958, 56.009 
     0, 45.439, 13.000, 14.800, 425.718, -8.499, -259.721, -76.299, -343.881, -22.916 
     1, -55.030, -13.000, -14.078, -109.699, -4.713, 14.078, 13.411, 158.480, 54.261 
     0,  3.920, 13.000, 14.244, 87.518, -10.633, -733.816, -141.943, 147.968, 25.822 
    -1, -58.203, -15.000, -12.853, -158.200, -5.711, -80.985, -183.894,  1.370, -3.560 
